FeatureID,Name,Formula,MW,KEGG Pathways,name4plot,C,H,N,O,S,P,Cl,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class,gap_status,control_means,treatment_means,log2FC,pval,pval.adj,Comment
Feature0046,"2,4-Pentadienoic acid",C5 H6 O2,98.03676,Microbial metabolism in diverse environments;Other,"2,4-Pentadienoic acid",5,6,0,2,0,0,0,1.2,0.4,-0.4000000000000003,71.7,3,1,0.3333333333333333,0.5,1,Phenol,No gap,22.6580900243182,24.139406158993932,1.4813161346757333,0.058409208096611584,0.2421264250396993,Upregulated
Feature0042,2'-Deoxyadenosine,C10 H13 N5 O3,251.10184,Metabolic pathways;ABC transporters;Other,2'-Deoxyadenosine-peak1,10,13,5,3,0,0,0,1.3,0.3,0.7999999999999998,37.5,7,4,-0.5,0.14285714285714285,-1,Phenol,No gap,21.299467684209706,23.605192113510466,2.30572442930076,0.14866880984835507,0.26302943280862817,Upregulated
Feature0039,"1-Methyl-5-(1-piperidinyl)-2,4-imidazolidinedione",C9 H15 N3 O2,197.1165,NA,"1-Methyl-5-(1-piperidinyl)-2,4-imidazolidinedione",9,15,3,2,0,0,0,1.6666666666666667,0.2222222222222222,-0.22222222222222232,66.63333333333333,4,2,-0.25,0,-1,Lipid,Missing ions,22.819928230230808,24.178057204268832,1.3581289740380242,0.1542655219997662,0.26652446993386836,Upregulated
Feature0008,NA,C35 H63 N O3,545.48105,NA,Feature0008,35,63,1,3,0,0,0,1.8,0.08571428571428572,-1.5428571428571427,104.27142857142856,5,2,0.03225806451612903,0.07692307692307693,1,Lipid,No gap,23.69537574435965,24.10499183955485,0.40961609519519726,0.795310841851852,0.8557730695949751,Upregulated
Feature0005,NA,C3 H2 N4 O18 S2,445.88051,NA,Feature0005,3,2,4,18,2,0,0,0.6666666666666666,6,16.666666666666664,-414.69999999999993,5,-13,0.9047619047619048,0.8333333333333334,-19,Other,No gap,24.735608725152535,25.327572270453416,0.5919635453008816,0.07735004889427624,0.2421264250396993,Upregulated
Feature0002,NA,C4 H N4 O7 P3,309.90566,NA,Feature0002,4,1,4,7,0,3,0,0.25,1.75,2.5,-10.950000000000005,8,1,0.6,0.38461538461538464,-6,Other,No gap,23.58381012745496,24.333745271698735,0.7499351442437749,0.07911214970793572,0.2421264250396993,Upregulated
Feature0001,NA,C9 H8 O17 P2 S2,513.86803,NA,Feature0001,9,8,0,17,2,2,0,0.8888888888888888,1.8888888888888888,2.2222222222222223,-3.0333333333333385,7,-10,1.1666666666666667,1.5714285714285714,-14,Other,No gap,23.82489313411208,24.569802602981117,0.7449094688690359,0.07732948397004288,0.2421264250396993,Upregulated
Feature0324,"pentane-1,2,3,4,5-pentol",C5 H12 O5,152.06848,Metabolic pathways;ABC transporters;Other,"pentane-1,2,3,4,5-pentol",5,12,0,5,0,0,0,2.4,1,-0.4000000000000003,71.7,0,-5,-Inf,-1,-5,Carbohydrate,Missing ions,21.026808869683908,24.5126598174508,3.4858509477668917,0.0671463344965186,0.2421264250396993,Upregulated
Feature0323,Penicillic acid,C8 H10 O4,170.05795,Metabolic pathways;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Other,Penicillic acid,8,10,0,4,0,0,0,1.25,0.5,-0.25,67.425,4,0,0,0.3333333333333333,0,Phenol,No gap,19.097635408664974,22.83087572761065,3.7332403189456755,0.06665086758802022,0.2421264250396993,Upregulated
Feature0316,NP-019445,C10 H10 O4,194.05792,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,NP-019445,10,10,0,4,0,0,0,1,0.4,-0.20000000000000015,66,6,2,0.3333333333333333,0.5,2,Phenol,No gap,18.638846159677147,24.1033393862669,5.464493226589752,0.07564318941522608,0.2421264250396993,Upregulated
Feature0276,"Methyl (5-acetamido-2,2-dimethyl-4,6-dioxo-1,3-dioxan-5-yl)acetate",C11 H15 N O7,273.08486,NA,"Methyl (5-acetamido-2,2-dimethyl-4,6-dioxo-1,3-dioxan-5-yl)acetate-peak2",11,15,1,7,0,0,0,1.3636363636363635,0.6363636363636364,0.18181818181818168,55.11818181818182,5,-2,-1,0.07692307692307693,-3,Phenol,No gap,27.167480642539687,27.84875170722802,0.6812710646883318,0.041608110675684845,0.2421264250396993,Upregulated
Feature0241,L-Saccharopine,C11 H20 N2 O6,276.13215,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Other,L-Saccharopine,11,20,2,6,0,0,0,1.818181818181818,0.5454545454545454,-0.18181818181818168,65.48181818181817,3,-3,-1.6666666666666667,-0.3333333333333333,-5,Protein,Missing ions,21.643473915363213,24.42896168022325,2.7854877648600365,0.08034006678634835,0.2421264250396993,Upregulated
Feature0231,L-Cystathionine,C7 H14 N2 O4 S,222.06742,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of cofactors;Other,L-Cystathionine,7,14,2,4,1,0,0,2,0.5714285714285714,0.2857142857142856,52.15714285714286,2,-2,-Inf,-1.5,-5,Amino Sugar,No gap,20.74492500133876,23.16593838505475,2.421013383715991,0.09912760266181475,0.2421264250396993,Upregulated
Feature0229,L-alpha-Glycerylphosphorylcholine,C8 H20 N O6 P,257.10283,NA,L-alpha-Glycerylphosphorylcholine,8,20,1,6,0,1,0,2.5,0.75,-1.25,95.925,0,-6,-Inf,-1.6666666666666667,-8,Carbohydrate,Missing ions,29.50967847032865,29.20092889688025,-0.30874957344840226,0.18500775017566912,0.28606240363296737,Downregulated
Feature0192,DL-Carbidopa,C10 H14 N2 O4,226.09535,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of cofactors;Other,DL-Carbidopa,10,14,2,4,0,0,0,1.4,0.4,0,60.3,5,1,-0.25,0.16666666666666666,-1,Phenol,Missing ions,27.86381054237668,28.39732389904265,0.5335133566659707,0.055547741850206826,0.2421264250396993,Upregulated
Feature0178,Cyclo(phenylalanyl-prolyl),C14 H16 N2 O2,244.12118,NA,Cyclo(phenylalanyl-prolyl),14,16,2,2,0,0,0,1.1428571428571428,0.14285714285714285,-0.4285714285714288,72.51428571428572,8,6,0.4,0.4545454545454546,4,Phenol,Missing ions,26.370433436176967,26.773807235125084,0.40337379894811676,0.04894561167088291,0.2421264250396993,Upregulated
Feature0172,Cantharidin,C10 H12 O4,196.07358,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Degradation of aromatic compounds;Other,Cantharidin,10,12,0,4,0,0,0,1.2,0.4,-0.4000000000000003,71.7,5,1,0.16666666666666666,0.375,1,Phenol,No gap,18.18535995147066,21.845645790018317,3.660285838547658,0.10485353824467994,0.2421264250396993,Upregulated
Feature0134,[Similar to: diethyl 2-({2-[2-(methoxycarbonyl)-3-thienyl]hydrazino}methylene)malonate; ΔMass: -124.1122 Da],C3 H7 Cl N2 O5 S,217.97633,NA,[Similar to: diethyl 2-({2-[2-(methoxycarbonyl)-3-thienyl]hydrazino}methylene)malonate; ΔMass: -124.1122 Da],4,7,2,5,1,0,1,1.75,1.25,2.75,-18.075000000000003,2.5,-2.5,1.375,2,-5.5,Carbohydrate,No gap,26.89932619821966,26.929976637365066,0.030650439145404107,0.680375828235136,0.7615630946971876,Upregulated
Feature0366,Υ-Aminobutyric acid (GABA),C4 H9 N O2,103.06331,Metabolic pathways;Microbial metabolism in diverse environments;Other,Υ-Aminobutyric acid (GABA),4,9,1,2,0,0,0,2.25,0.5,-0.5,74.55,1,-1,-2,-0.5,-2,Protein,No gap,26.857485831405853,26.3447823285453,-0.5127035028605533,0.08222363953207738,0.2421264250396993,Downregulated
Feature0362,Val-Leu,C11 H22 N2 O3,230.16304,NA,Val-Leu-peak2,11,22,2,3,0,0,0,2,0.2727272727272727,-0.9090909090909092,86.2090909090909,2,-1,-0.5,-0.2,-3,Lipid,No gap,24.378437151267153,24.903216784092084,0.5247796328249308,0.05968063312375354,0.2421264250396993,Upregulated
Feature0352,Tetrolic Acid,C4 H4 O2,84.02115,Metabolic pathways;Other,Tetrolic Acid-peak4,4,4,0,2,0,0,0,1,0.5,0,60.3,3,1,0.5,0.6666666666666666,1,Phenol,No gap,27.071512490819487,24.404670639123516,-2.6668418516959704,0.0503329483595458,0.2421264250396993,Downregulated
Feature0351,Tetrolic Acid,C4 H4 O2,84.02115,Metabolic pathways;Other,Tetrolic Acid-peak3,4,4,0,2,0,0,0,1,0.5,0,60.3,3,1,0.5,0.6666666666666666,1,Phenol,No gap,26.606522698422033,25.62618973891275,-0.9803329595092833,0.09739216563912939,0.2421264250396993,Downregulated
Feature0344,Pyrone,C5 H4 O2,96.02112,Metabolic pathways;Microbial metabolism in diverse environments;Other,Pyrone-peak2,5,4,0,2,0,0,0,0.8,0.4,0,60.3,4,2,0.6666666666666666,0.75,2,Condensed HC,No gap,26.105162573230153,23.701836439380333,-2.40332613384982,0.07314739732215458,0.2421264250396993,Downregulated
Feature0341,Pyrogallol,C6 H6 O3,126.03165,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Other,Pyrogallol-peak3,6,6,0,3,0,0,0,1,0.5,0,60.3,4,1,0.3333333333333333,0.5555555555555556,1,Phenol,No gap,25.48642062114752,22.883853872055884,-2.602566749091636,0.09099950121426979,0.2421264250396993,Downregulated
Feature0332,Pipecolic acid,C6 H11 N O2,129.07898,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of plant secondary metabolites;Tropane, piperidine and pyridine alkaloid biosynthesis;Other",Pipecolic acid-peak2,6,11,1,2,0,0,0,1.8333333333333333,0.3333333333333333,-0.666666666666667,79.30000000000001,2,0,-0.3333333333333333,0,-1,Protein,No gap,24.524820901748488,23.665198608767867,-0.859622292980621,0.11934537491052807,0.24673650543300188,Downregulated
Feature0329,Phloroglucinol,C6 H6 O3,126.03166,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Other,Phloroglucinol,6,6,0,3,0,0,0,1,0.5,0,60.3,4,1,0.3333333333333333,0.5555555555555556,1,Phenol,No gap,25.53358633611351,24.1398660023707,-1.3937203337428095,0.07355554145092566,0.2421264250396993,Downregulated
Feature0320,N~2~-Acetyl-L-ornithine,C7 H14 N2 O3,174.10047,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Other,N~2~-Acetyl-L-ornithine,7,14,2,3,0,0,0,2,0.42857142857142855,-0.2857142857142856,68.44285714285714,2,-1,-1.5,-0.42857142857142855,-3,Protein,No gap,26.5510219113173,23.54030734906838,-3.0107145622489178,0.1129624087502037,0.2421264250396993,Downregulated
Feature0317,NP-019811,C6 H7 N O2,125.04764,"Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Tropane, piperidine and pyridine alkaloid biosynthesis;Other",NP-019811,6,7,1,2,0,0,0,1.1666666666666667,0.3333333333333333,0,60.3,4,2,0.3333333333333333,0.5,1,Phenol,No gap,25.59192320551708,23.91391330802727,-1.6780098974898117,0.11143585389597464,0.2421264250396993,Downregulated
Feature0315,NP-016455,C11 H18 N2 O4,242.12665,NA,NP-016455,11,18,2,4,0,0,0,1.6363636363636365,0.3636363636363637,-0.3636363636363633,70.66363636363636,4,0,-0.4,0,-2,Protein,No gap,25.677435820984208,22.5199818638767,-3.1574539571075064,0.0883361853975264,0.2421264250396993,Downregulated
Feature0313,NP-013538,C12 H16 O8,288.08457,NA,NP-013538,12,16,0,8,0,0,0,1.3333333333333333,0.6666666666666666,0,60.3,5,-3,-0.75,0.125,-3,Other,No gap,25.553710225458627,24.403720276126432,-1.1499899493321948,0.48995659531913605,0.6070842662540137,Downregulated
Feature0296,"N-Acetyl-3,4,5,6-tetrahydroxynorleucine",C8 H15 N O7,237.08488,NA,"N-Acetyl-3,4,5,6-tetrahydroxynorleucine",8,15,1,7,0,0,0,1.875,0.875,0.25,53.175,2,-5,-Inf,-0.7142857142857143,-6,Carbohydrate,Missing ions,25.678164267664368,24.862250142068966,-0.8159141255954019,0.06571661726744815,0.2421264250396993,Downregulated
Feature0290,muramic acid,C9 H17 N O7,251.10051,Metabolic pathways;ABC transporters;Other,muramic acid,9,17,1,7,0,0,0,1.8888888888888888,0.7777777777777778,0,60.3,2,-5,-6,-0.5555555555555556,-6,Carbohydrate,No gap,27.4529810016918,25.91152311570088,-1.5414578859909192,0.058623000053654346,0.2421264250396993,Downregulated
Feature0284,MFCD00025555,C9 H18 N2 O3,202.1317,NA,MFCD00025555,9,18,2,3,0,0,0,2,0.3333333333333333,-0.666666666666667,79.30000000000001,2,-1,-0.75,-0.2727272727272727,-3,Protein,No gap,25.33589755573844,25.22525748676643,-0.1106400689720104,0.5458166081486113,0.6479371348344805,Downregulated
Feature0281,methyl N-acetylneuraminate,C12 H21 N O9,323.12167,NA,methyl N-acetylneuraminate-peak3,12,21,1,9,0,0,0,1.75,0.75,0,60.3,3,-6,-3.5,-0.38461538461538464,-7,Carbohydrate,No gap,27.837036474082268,24.414132290294482,-3.422904183787786,0.08205833292647381,0.2421264250396993,Downregulated
Feature0277,"Methyl 4,6-dideoxy-4-[(2,4-dihydroxybutanoyl)amino]hexopyranoside",C11 H21 N O7,279.13182,NA,"Methyl 4,6-dideoxy-4-[(2,4-dihydroxybutanoyl)amino]hexopyranoside",11,21,1,7,0,0,0,1.9090909090909092,0.6363636363636364,-0.3636363636363633,70.66363636363636,2,-5,-2,-0.38461538461538464,-6,Amino Sugar,No gap,25.366899885473025,23.500816285107618,-1.8660836003654069,0.027555800043180805,0.2421264250396993,Downregulated
Feature0258,Leu-Leu,C12 H24 N2 O3,244.17868000000001,Microbial metabolism in diverse environments;Other,Leu-Leu-peak3,12,24,2,3,0,0,0,2,0.25,-1,88.8,2,-1,-0.42857142857142855,-0.17647058823529413,-3,Lipid,No gap,24.27056043554799,24.123222306618434,-0.14733812892955456,0.6165164928746052,0.7116804240385797,Downregulated
Feature0247,Lactamide,C3 H7 N O2,89.04769,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;Biosynthesis of cofactors;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;D-Amino acid metabolism;Cyanoamino acid metabolism;Other,Lactamide,3,7,1,2,0,0,0,2.3333333333333335,0.6666666666666666,0,60.3,1,-1,-Inf,-1,-2,Other,No gap,26.25616682833106,26.4181912217377,0.16202439340663943,0.4045852021474592,0.5322639592693197,Upregulated
Feature0246,L-Tyrosine,C9 H11 N O3,181.07391,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Phenylpropanoid biosynthesis;Protein digestion and absorption;Phenylalanine, tyrosine and tryptophan biosynthesis;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Biosynthesis of various plant secondary metabolites;Cyanoamino acid metabolism;Other",L-Tyrosine-peak4,9,11,1,3,0,0,0,1.2222222222222223,0.3333333333333333,-0.22222222222222232,66.63333333333333,5,2,0.2,0.38461538461538464,1,Phenol,No gap,27.281514086592068,27.667341426457384,0.38582733986531537,0.2154513594182406,0.31720475487859723,Upregulated
Feature0240,L-Pyroglutamic acid,C5 H7 N O3,129.04256,Metabolic pathways;Biosynthesis of secondary metabolites;D-Amino acid metabolism;Other,L-Pyroglutamic acid,5,7,1,3,0,0,0,1.4,0.6,0.3999999999999999,48.9,3,0,-1,0.2,-1,Phenol,No gap,27.845059890425052,25.501438178126165,-2.343621712298887,0.06022270915972499,0.2421264250396993,Downregulated
Feature0238,L-Lysine,C6 H14 N2 O2,146.10554,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Tropane, piperidine and pyridine alkaloid biosynthesis;D-Amino acid metabolism;Other",L-Lysine,6,14,2,2,0,0,0,2.3333333333333335,0.3333333333333333,-0.666666666666667,79.30000000000001,1,-1,-1.5,-0.6666666666666666,-3,Other,Missing ions,23.99095318416828,24.948268649032517,0.9573154648642372,0.14948419019760212,0.26320661240534726,Upregulated
Feature0230,L-Aspartic acid,C4 H7 N O4,133.03749,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Biosynthesis of various plant secondary metabolites;D-Amino acid metabolism;Cyanoamino acid metabolism;Other,L-Aspartic acid,4,7,1,4,0,0,0,1.75,1,1,31.799999999999997,2,-2,3,-1,-3,Carbohydrate,No gap,25.535161851289594,26.092398558203232,0.5572367069136384,0.1310161389331734,0.24863407167948745,Upregulated
Feature0224,Isoleucine,C6 H13 N O2,131.0946,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Tropane, piperidine and pyridine alkaloid biosynthesis;Cyanoamino acid metabolism;Other",Isoleucine-peak4,6,13,1,2,0,0,0,2.1666666666666665,0.3333333333333333,-1,88.8,1,-1,-0.6666666666666666,-0.25,-2,Protein,No gap,28.461440514740687,28.45982840063965,-0.0016121141010358997,0.9916440310049679,0.9916440310049679,Downregulated
Feature0222,Isoleucine,C6 H13 N O2,131.0946,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Tropane, piperidine and pyridine alkaloid biosynthesis;Cyanoamino acid metabolism;Other",Isoleucine-peak2,6,13,1,2,0,0,0,2.1666666666666665,0.3333333333333333,-1,88.8,1,-1,-0.6666666666666666,-0.25,-2,Protein,No gap,27.098543679706072,27.269761453678132,0.17121777397206017,0.2836346729302417,0.3968728503358515,Upregulated
Feature0218,Inosine,C10 H12 N4 O5,268.08078,Metabolic pathways;ABC transporters;Other,Inosine,10,12,4,5,0,0,0,1.2,0.5,1,31.799999999999997,7,2,-2,0.14285714285714285,-2,Phenol,No gap,25.697870816580846,23.727467329569233,-1.9704034870116125,0.08805912477546671,0.2421264250396993,Downregulated
Feature0213,Hypoxanthine,C5 H4 N4 O,136.03851,Metabolic pathways;Other,Hypoxanthine-peak3,5,4,4,1,0,0,0,0.8,0.2,2,3.299999999999997,6,5,Inf,3,1,Condensed HC,Missing ions,25.7089526572791,24.826520253594666,-0.8824324036844331,0.4137109213739314,0.5379703853908365,Downregulated
Feature0211,Hypoxanthine,C5 H4 N4 O,136.0385,Metabolic pathways;Other,Hypoxanthine-peak1,5,4,4,1,0,0,0,0.8,0.2,2,3.299999999999997,6,5,Inf,3,1,Condensed HC,No gap,25.37350581080378,21.64860084582447,-3.724904964979313,0.08469132232330426,0.2421264250396993,Downregulated
Feature0210,Hordenine,C10 H15 N O,165.11539,Metabolic pathways;Biosynthesis of secondary metabolites;Other,Hordenine,10,15,1,1,0,0,0,1.5,0.1,-1,88.8,4,3,0.25,0.29411764705882354,2,Lipid,No gap,27.2163278375412,22.415640990882366,-4.800686846658834,0.08391444174052252,0.2421264250396993,Downregulated
Feature0207,Guanine,C5 H5 N5 O,151.04943,Metabolic pathways;Other,Guanine,5,5,5,1,0,0,0,1,0.2,2.4,-8.099999999999994,6,5,-0,-1,0,Phenol,No gap,25.036044221907673,24.509063362231583,-0.5269808596760903,0.5367555044277527,0.6400447119307439,Downregulated
Feature0197,Furan,C4 H4 O,68.02622,Other,Furan-peak1,4,4,0,1,0,0,0,1,0.25,-0.5,74.55,3,2,0.6666666666666666,0.7142857142857143,2,Phenol,No gap,23.896641775227188,23.82159619281985,-0.07504558240733772,0.9306544618666543,0.9513356721303577,Downregulated
Feature0190,Dipropylene glycol dimethyl ether,C8 H18 O3,162.12559,NA,Dipropylene glycol dimethyl ether,8,18,0,3,0,0,0,2.25,0.375,-1.5,103.05,0,-3,-0.6,-0.2307692307692308,-3,Protein,No gap,26.9308404793859,27.42402903724705,0.49318855786114923,0.14850225895430363,0.26302943280862817,Upregulated
Feature0186,D-lysopine,C9 H18 N2 O4,218.12664,Other,D-lysopine-peak2,9,18,2,4,0,0,0,2,0.4444444444444444,-0.44444444444444464,72.96666666666667,2,-2,-1.3333333333333333,-0.4,-4,Protein,No gap,24.49717048291378,24.64657020436945,0.14939972145566927,0.4750360605999462,0.5925873569517973,Upregulated
Feature0184,D-Glucose 6-phosphate,C6 H13 O9 P,260.02972,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;Biosynthesis of cofactors;ABC transporters;Biosynthesis of phenylpropanoids;Phenylalanine, tyrosine and tryptophan biosynthesis;Central carbon metabolism in cancer;Other",D-Glucose 6-phosphate,6,13,0,9,0,1,0,2.1666666666666665,1.5,0,60.3,1,-8,2.25,-9,-9,Carbohydrate,Missing ions,25.668691457485707,25.014545116479233,-0.6541463410064736,0.17571561965099608,0.28419245996871934,Downregulated
Feature0179,Cytarabine,C9 H13 N3 O5,243.0855,Metabolic pathways;ABC transporters;Cyanoamino acid metabolism;Other,Cytarabine,9,13,3,5,0,0,0,1.4444444444444444,0.5555555555555556,0.6666666666666665,41.3,5,0,-3,-0.14285714285714285,-3,Phenol,No gap,25.33169962100786,24.056996413042516,-1.274703207965345,0.10263916241991218,0.2421264250396993,Downregulated
Feature0176,Citric acid,C6 H8 O7,192.02696,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Biosynthesis of phenylpropanoids;Central carbon metabolism in cancer;Other,Citric acid,6,8,0,7,0,0,0,1.3333333333333333,1.1666666666666667,1,31.799999999999997,3,-4,4,-0.2,-4,Other,No gap,29.96957394973202,29.526424996319918,-0.44314895341210203,0.08202862138265185,0.2421264250396993,Downregulated
Feature0167,"bis-beta-D-fructofuranose 1,2':2,3'-dianhydride",C12 H20 O10,324.10571,NA,"bis-beta-D-fructofuranose 1,2':2,3'-dianhydride-peak2",12,20,0,10,0,0,0,1.6666666666666667,0.8333333333333334,0,60.3,3,-7,-3.5,-0.2857142857142857,-7,Carbohydrate,Missing ions,29.320471521029454,26.137856993512234,-3.18261452751722,0.08554417873845434,0.2421264250396993,Downregulated
Feature0166,"bis-beta-D-fructofuranose 1,2':2,3'-dianhydride",C12 H20 O10,324.10571,NA,"bis-beta-D-fructofuranose 1,2':2,3'-dianhydride-peak1",12,20,0,10,0,0,0,1.6666666666666667,0.8333333333333334,0,60.3,3,-7,-3.5,-0.2857142857142857,-7,Carbohydrate,Missing ions,26.755775197859847,24.887076879125367,-1.8686983187344808,0.09550339045117678,0.2421264250396993,Downregulated
Feature0164,"beta-D-Galactopyranosyl-(1->4)-3,6-anhydro-alpha-L-galactopyranosyl-(1->3)-beta-D-galactopyranose",C18 H30 O15,486.15857,Metabolic pathways;ABC transporters;Other,"beta-D-Galactopyranosyl-(1->4)-3,6-anhydro-alpha-L-galactopyranosyl-(1->3)-beta-D-galactopyranose",18,30,0,15,0,0,0,1.6666666666666667,0.8333333333333334,0,60.3,4,-11,-3.6666666666666665,-0.3333333333333333,-11,Carbohydrate,Missing ions,25.764098663139794,23.8721007010969,-1.8919979620428933,0.08545441223085955,0.2421264250396993,Downregulated
Feature0156,AMIDINOPROLINE,C6 H11 N3 O2,157.08515,NA,AMIDINOPROLINE-peak2,6,11,3,2,0,0,0,1.8333333333333333,0.3333333333333333,0.3333333333333335,50.8,3,1,-2,-0.5,-2,Protein,No gap,26.13553916315592,26.701833030417767,0.566293867261848,0.024353270528501437,0.2421264250396993,Upregulated
Feature0151,Adenosine,C10 H13 N5 O4,267.09676,Metabolic pathways;ABC transporters;Other,Adenosine-peak1,10,13,5,4,0,0,0,1.3,0.4,1,31.799999999999997,7,3,-2,0,-2,Phenol,Missing ions,26.796756775698892,27.834368863811083,1.0376120881121906,0.1842326902833926,0.28606240363296737,Upregulated
Feature0150,Adenine,C5 H5 N5,135.05448,Metabolic pathways;Biosynthesis of secondary metabolites;Other,Adenine,5,5,5,0,0,0,0,1,0,2,3.299999999999997,6,6,Inf,Inf,1,Unsaturated HC,No gap,26.572241973128694,24.975382837133566,-1.5968591359951283,0.10943993720785766,0.2421264250396993,Downregulated
Feature0147,[Similar to: Valylproline; ΔMass: 243.0478 Da],C17 H31 N O13,457.17959,NA,[Similar to: Valylproline; ΔMass: 243.0478 Da],17,31,1,13,0,0,0,1.8235294117647056,0.7647058823529411,-0.117647058823529,63.65294117647058,3,-10,-3.6666666666666665,-0.47368421052631576,-11,Carbohydrate,No gap,26.193821485420127,22.9788457602121,-3.2149757252080278,0.07531717265739299,0.2421264250396993,Downregulated
Feature0145,[Similar to: RPH; ΔMass: -155.0695 Da],C11 H19 N5 O2,253.15388,NA,[Similar to: RPH; ΔMass: -155.0695 Da],11,19,5,2,0,0,0,1.7272727272727273,0.18181818181818185,0,60.3,5,3,-0.5,-0.2,-2,Lipid,No gap,26.088505521495453,23.27286202491485,-2.815643496580602,0.07460782907913727,0.2421264250396993,Downregulated
Feature0139,[Similar to: Muramic acid; ΔMass: 162.0529 Da],C15 H27 N O12,413.15341,NA,[Similar to: Muramic acid; ΔMass: 162.0529 Da],15,27,1,12,0,0,0,1.8,0.8,0,60.3,3,-9,-5,-0.5,-10,Carbohydrate,No gap,26.784263832356725,24.8385069883394,-1.9457568440173247,0.08686323819270732,0.2421264250396993,Downregulated
Feature0129,[Similar to: AB-CHMINACA metabolite M7; ΔMass: 39.9895 Da],C16 H29 N O12,427.16893,NA,[Similar to: AB-CHMINACA metabolite M7; ΔMass: 39.9895 Da],16,29,1,12,0,0,0,1.8125,0.75,-0.125,63.8625,3,-9,-3.3333333333333335,-0.4444444444444444,-10,Carbohydrate,No gap,28.293326238300846,24.35382863023728,-3.939497608063565,0.07954915778902334,0.2421264250396993,Downregulated
Feature0127,"[Similar to: 3-{[(1,5-Dimethyl-3-oxo-2-phenyl-2,3-dihydro-1H-pyrazol-4-yl)amino]carbonyl}-2-pyrazinecarboxylic acid; ΔMass: 136.0723 Da]",C21 H31 N O12,489.18466,NA,"[Similar to: 3-{[(1,5-Dimethyl-3-oxo-2-phenyl-2,3-dihydro-1H-pyrazol-4-yl)amino]carbonyl}-2-pyrazinecarboxylic acid; ΔMass: 136.0723 Da]",21,31,1,12,0,0,0,1.4761904761904765,0.5714285714285714,-0.1904761904761907,65.72857142857143,7,-5,-0.75,0,-6,Phenol,No gap,26.031527716203126,24.147003037528435,-1.8845246786746905,0.10268974843280747,0.2421264250396993,Downregulated
