FeatureID,Name,Formula,MW,KEGG Pathways,name4plot,C,H,O,NA,F,N,Cl,P,S,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class,gap_status,control_means,treatment_means,log2FC,pval,pval.adj,Comment
Feature0241,Cafestol,C20 H28 O3,294.21942,Metabolic pathways;Biosynthesis of secondary metabolites;Other,Cafestol,20,28,3,0,0,0,0,0,0,1.4,0.15,-1.0999999999999996,91.65,7,4,0.2352941176470588,0.2972972972972973,4,Phenol,Full gap,22.859192404402233,25.36342349897709,2.504231094574859,1.5717549207256807e-9,6.356361811758267e-9,Upregulated
Feature0240,Caffeic acid,C9 H8 O4,180.04228,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Degradation of aromatic compounds;Phenylalanine, tyrosine and tryptophan biosynthesis;Other",Caffeic acid,9,8,4,0,0,0,0,0,0,0.8888888888888888,0.4444444444444444,0,60.3,6,2,0.4,0.5714285714285714,2,Phenol,Full gap,20.533418007794147,18.429644926814287,-2.1037730809798596,1.2685767960715602e-6,3.1148090974971343e-6,Downregulated
Feature0239,Cantharidin,C10 H12 O4,196.07358,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Degradation of aromatic compounds;Other,Cantharidin,10,12,4,0,0,0,0,0,0,1.2,0.4,-0.4000000000000003,71.7,5,1,0.16666666666666666,0.375,1,Phenol,Full gap,20.501608160597268,18.85206572728594,-1.6495424333113284,5.608621048437697e-4,9.918783204632584e-4,Downregulated
Feature0238,Cetrimonium,C19 H41 N,283.3239,NA,Cetrimonium,19,41,0,0,0,1,0,0,0,2.1578947368421053,0,-2,117.3,0,0,-0.05555555555555555,-0.05555555555555555,-1,Lipid,Full gap,21.42426292089894,20.75264284751986,-0.6716200733790814,0.1841791894742484,0.22560925213994795,Downregulated
Feature0237,Choline,C5 H13 N O,103.09967,NA,Choline,5,13,1,0,0,1,0,0,0,2.6,0.2,-1.5999999999999996,105.89999999999998,0,-1,-0.6666666666666666,-0.42857142857142855,-2,Other,Full gap,29.2811868628477,27.382644025226025,-1.898542837621676,4.464496093000991e-16,7.221978973972191e-15,Downregulated
Feature0236,Choline O-Sulfate,C5 H13 N O4 S,183.05656,ABC transporters,Choline O-Sulfate,5,13,4,0,0,1,0,0,1,2.6,0.8,0,60.3,0,-4,6,-4,-6,Other,Full gap,25.808950648505974,29.784714759710507,3.9757641112045334,1.6534190921684457e-13,1.3179427546270219e-12,Upregulated
Feature0235,Citric acid,C6 H8 O7,192.02696,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Biosynthesis of phenylpropanoids;Central carbon metabolism in cancer;Other,Citric acid,6,8,7,0,0,0,0,0,0,1.3333333333333333,1.1666666666666667,1,31.799999999999997,3,-4,4,-0.2,-4,Other,Full gap,29.408045308169367,29.626891751089495,0.21884644292012823,0.01340569945851328,0.020367775420393103,Upregulated
Feature0234,Cyclo(leucylprolyl),C11 H18 N2 O2,210.13681,NA,Cyclo(leucylprolyl),11,18,2,0,0,2,0,0,0,1.6363636363636365,0.18181818181818185,-0.7272727272727275,81.02727272727273,4,2,0,0.125,0,Lipid,Full gap,26.81528409727854,26.88540312203966,0.07011902476111942,0.4241204667157692,0.4799717215919199,Upregulated
Feature0233,Cyclo(phenylalanyl-prolyl),C14 H16 N2 O2,244.12118,NA,Cyclo(phenylalanyl-prolyl),14,16,2,0,0,2,0,0,0,1.1428571428571428,0.14285714285714285,-0.4285714285714288,72.51428571428572,8,6,0.4,0.4545454545454546,4,Phenol,Full gap,26.30364376082834,26.60076177439433,0.29711801356598855,0.0018559060259600553,0.003093176709933426,Upregulated
Feature0232,Cytarabine,C9 H13 N3 O5,243.0855,Metabolic pathways;ABC transporters;Cyanoamino acid metabolism;Other,Cytarabine,9,13,5,0,0,3,0,0,0,1.4444444444444444,0.5555555555555556,0.6666666666666665,41.3,5,0,-3,-0.14285714285714285,-3,Phenol,Full gap,26.308690552447413,23.795546379524108,-2.5131441729233046,1.9711776850994735e-8,6.570592283664912e-8,Downregulated
Feature0231,Cytidine 5'-diphosphocholine,C14 H26 N4 O11 P2,488.10744,Metabolic pathways;Other,Cytidine 5'-diphosphocholine,14,26,11,0,0,4,0,2,0,1.8571428571428572,0.7857142857142857,-0.14285714285714324,64.37142857142858,5,-6,4,-2.6,-12,Carbohydrate,Full gap,23.21052404178058,21.782992981677754,-1.427531060102826,1.719255802371144e-4,3.1838070414280445e-4,Downregulated
Feature0230,Cytonic acid A,C32 H36 O10,580.23109,NA,Cytonic acid A,32,36,10,0,0,0,0,0,0,1.125,0.3125,-0.5,74.55,15,5,0.2272727272727273,0.3703703703703703,5,Phenol,Full gap,21.113197906888335,28.94263494226058,7.829437035372244,3.7005848608219624e-19,1.5656320565015995e-17,Upregulated
Feature0229,D-(+)-Glucose,C6 H12 O6,197.08999,NA,D-(+)-Glucose,6,12,6,0,0,0,0,0,0,2,1,0,60.3,1,-5,-Inf,-0.6666666666666666,-5,Carbohydrate,Full gap,30.36559170175658,29.796561337983526,-0.5690303637730523,0.01109126247885173,0.017087379169099304,Downregulated
Feature0228,D-(+)-Glucose isomer,C6 H12 O6,197.08998,NA,D-(+)-Glucose isomer,6,12,6,0,0,0,0,0,0,2,1,0,60.3,1,-5,-Inf,-0.6666666666666666,-5,Carbohydrate,Full gap,25.683846992420946,26.518544833006935,0.8346978405859886,0.0021334541589236346,0.003534336709060238,Upregulated
Feature0227,D-(+)-Maltose,C12 H22 O11,364.09813,NA,D-(+)-Maltose,12,22,11,0,0,0,0,0,0,1.8333333333333333,0.9166666666666666,0,60.3,2,-9,-9,-0.5384615384615384,-9,Carbohydrate,Full gap,27.999064732937114,28.58959175575204,0.5905270228149249,4.708582102403077e-4,8.408182325719781e-4,Upregulated
Feature0226,D-Gluconic acid,C6 H12 O7,196.05832,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of cofactors;Other,D-Gluconic acid,6,12,7,0,0,0,0,0,0,2,1.1666666666666667,0.3333333333333335,50.8,1,-6,6,-1,-6,Carbohydrate,Full gap,26.062967938638266,23.63486548614572,-2.4281024524925456,4.051069331590471e-7,1.0975803607757435e-6,Downregulated
Feature0225,D-Glucono-delta-lactone,C6 H10 O6,178.04775,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of cofactors;Other,D-Glucono-delta-lactone,6,10,6,0,0,0,0,0,0,1.6666666666666667,1,0.3333333333333335,50.8,2,-4,-Inf,-0.3333333333333333,-4,Carbohydrate,Full gap,25.823310429574224,21.638935287300725,-4.184375142273499,1.464537190102446e-9,5.9666329967136696e-9,Downregulated
Feature0224,D-Glucose 6-phosphate,C6 H13 O9 P,260.02972,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;Biosynthesis of cofactors;ABC transporters;Biosynthesis of phenylpropanoids;Phenylalanine, tyrosine and tryptophan biosynthesis;Central carbon metabolism in cancer;Other",D-Glucose 6-phosphate,6,13,9,0,0,0,0,1,0,2.1666666666666665,1.5,0,60.3,1,-8,2.25,-9,-9,Carbohydrate,Full gap,25.98232644927503,26.478548118017788,0.4962216687427592,6.583516613461842e-6,1.4199741715309855e-5,Upregulated
Feature0223,D-lysopine,C9 H18 N2 O4,218.12664,Other,D-lysopine,9,18,4,0,0,2,0,0,0,2,0.4444444444444444,-0.44444444444444464,72.96666666666667,2,-2,-1.3333333333333333,-0.4,-4,Protein,Full gap,25.178341921247814,23.717243720326547,-1.461098200921267,0.04148145533499146,0.056472278302587386,Downregulated
Feature0222,D-PANTOTHENIC ACID,C9 H17 N O5,219.11067,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of cofactors;Other,D-PANTOTHENIC ACID,9,17,5,0,0,1,0,0,0,1.8888888888888888,0.5555555555555556,-0.44444444444444464,72.96666666666667,2,-3,-1.3333333333333333,-0.2727272727272727,-4,Amino Sugar,Full gap,24.044129060412512,24.417762383660328,0.37363332324781595,0.06738428194204357,0.08845192140363714,Upregulated
Feature0221,D-Raffinose,C18 H32 O16,526.15103,NA,D-Raffinose,18,32,16,0,0,0,0,0,0,1.7777777777777777,0.8888888888888888,0,60.3,3,-13,-6.5,-0.5,-13,Carbohydrate,Full gap,27.79593258266512,26.427018745883313,-1.3689138367818074,7.07841536553511e-10,3.0415066023783675e-9,Downregulated
Feature0220,D-Raffinose isomer 1,C18 H32 O16,521.19564,NA,D-Raffinose isomer 1,18,32,16,0,0,0,0,0,0,1.7777777777777777,0.8888888888888888,0,60.3,3,-13,-6.5,-0.5,-13,Carbohydrate,Full gap,29.089552495796653,27.478326509378395,-1.6112259864182583,5.810289111482597e-14,5.238785264451521e-13,Downregulated
Feature0219,D-Raffinose isomer 2,C18 H32 O16,521.19563,NA,D-Raffinose isomer 2,18,32,16,0,0,0,0,0,0,1.7777777777777777,0.8888888888888888,0,60.3,3,-13,-6.5,-0.5,-13,Carbohydrate,Full gap,28.244700700076347,26.36534741527922,-1.8793532847971264,6.388175791804644e-15,7.876254655036203e-14,Downregulated
Feature0218,Di(2-Tetrahydrofurylmethyl)amine,C10 H19 N O2,185.14155,NA,Di(2-Tetrahydrofurylmethyl)amine,10,19,2,0,0,1,0,0,0,1.9,0.2,-1.2000000000000002,94.5,2,0,-0.14285714285714285,0,-1,Lipid,Full gap,21.373843323328806,19.525712660549168,-1.8481306627796386,1.6262369790194984e-5,3.337426636047478e-5,Downregulated
Feature0217,Diacetylene glycol,C6 H6 O2,110.03673,Metabolic pathways;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Other,Diacetylene glycol,6,6,2,0,0,0,0,0,0,1,0.3333333333333333,-0.33333333333333304,69.79999999999998,4,2,0.5,0.6,2,Phenol,Full gap,26.745113438035027,21.64489715086692,-5.100216287168106,1.3039808950370006e-14,1.4062539064124518e-13,Downregulated
Feature0216,"Diethyl 1-[4,6-diamino-2-(methylsulfanyl)-5-pyrimidinyl]-1,2-hydrazinedicarboxylate",C11 H18 N6 O4 S,330.10982,NA,"Diethyl 1-[4,6-diamino-2-(methylsulfanyl)-5-pyrimidinyl]-1,2-hydrazinedicarboxylate",11,18,4,0,0,6,0,0,1,1.6363636363636365,0.3636363636363637,0.9090909090909092,34.39090909090909,6,2,-Inf,-1.5,-5,Protein,Full gap,19.867144312001752,24.157698093966427,4.290553781964675,7.502825732544624e-15,8.970769897607704e-14,Upregulated
Feature0215,Dipropylene glycol dimethyl ether,C8 H18 O3,162.12559,NA,Dipropylene glycol dimethyl ether,8,18,3,0,0,0,0,0,0,2.25,0.375,-1.5,103.05,0,-3,-0.6,-0.2307692307692308,-3,Protein,Full gap,26.78835377391742,26.829840442384707,0.04148666846728588,0.7654256036276794,0.8064829156996622,Upregulated
Feature0214,"DL-2,6-Diaminopimelic acid",C7 H14 N2 O4,190.09538,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;D-Amino acid metabolism;Other,"DL-2,6-Diaminopimelic acid",7,14,4,0,0,2,0,0,0,2,0.5714285714285714,0,60.3,2,-2,-4,-0.6666666666666666,-4,Amino Sugar,Full gap,23.667107103821586,26.546997300360832,2.8798901965392467,7.7055981896885e-15,9.017189370912074e-14,Upregulated
Feature0213,DL-Arginine,C6 H14 N4 O2,174.1118,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;D-Amino acid metabolism;Other,DL-Arginine,6,14,2,0,0,4,0,0,0,2.3333333333333335,0.3333333333333333,0.3333333333333335,50.8,2,0,-Inf,-3,-4,Other,Full gap,26.086142696110493,25.909979096353446,-0.17616359975704654,0.1635921680815657,0.20264795595689447,Downregulated
Feature0212,DL-Carbidopa,C10 H14 N2 O4,226.09535,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of cofactors;Other,DL-Carbidopa,10,14,4,0,0,2,0,0,0,1.4,0.4,0,60.3,5,1,-0.25,0.16666666666666666,-1,Phenol,Full gap,27.393198725516186,28.823183643083894,1.4299849175677082,8.057191874242728e-11,4.028595937121364e-10,Upregulated
Feature0211,DL-Carnitine,C7 H15 N O3,161.10522,Other,DL-Carnitine,7,15,3,0,0,1,0,0,0,2.142857142857143,0.42857142857142855,-0.8571428571428568,84.72857142857141,1,-2,-1,-0.3333333333333333,-3,Protein,Full gap,22.941970163204434,27.768070054876613,4.826099891672179,4.376262612803593e-11,2.383113304001957e-10,Upregulated
Feature0210,DL-Stachydrine,C7 H13 N O2,143.09464,ABC transporters,DL-Stachydrine,7,13,2,0,0,1,0,0,0,1.8571428571428572,0.2857142857142857,-0.8571428571428568,84.72857142857141,2,0,-0.25,0,-1,Lipid,Full gap,21.1887359659149,22.06318698188862,0.8744510159737189,0.02491155655955739,0.03549574121180457,Upregulated
Feature0209,DL-Tryptophan,C11 H12 N2 O2,204.08987,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Biosynthesis of phenylpropanoids;Protein digestion and absorption;Phenylalanine, tyrosine and tryptophan biosynthesis;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Biosynthesis of various plant secondary metabolites;Other",DL-Tryptophan,11,12,2,0,0,2,0,0,0,1.0909090909090908,0.18181818181818185,-0.18181818181818168,65.48181818181817,7,5,0.42857142857142855,0.5,3,Phenol,Full gap,27.208818840624566,26.659702855980907,-0.5491159846436595,0.01448736493062793,0.02171130984154049,Downregulated
Feature0208,DL-Tryptophan isomer 1,C11 H12 N2 O2,187.06332,Microbial metabolism in diverse environments;Other,DL-Tryptophan isomer 1,11,12,2,0,0,2,0,0,0,1.0909090909090908,0.18181818181818185,-0.18181818181818168,65.48181818181817,7,5,0.42857142857142855,0.5,3,Phenol,Full gap,27.082085577161994,26.61310372303378,-0.4689818541282129,0.009083017726408153,0.014106315398088551,Downregulated
Feature0207,DL-Tryptophan isomer 2,C11 H12 N2 O2,187.06332,Microbial metabolism in diverse environments;Other,DL-Tryptophan isomer 2,11,12,2,0,0,2,0,0,0,1.0909090909090908,0.18181818181818185,-0.18181818181818168,65.48181818181817,7,5,0.42857142857142855,0.5,3,Phenol,Full gap,27.123288062562125,25.427145142999148,-1.696142919562977,0.028417079130937457,0.04007536800516821,Downregulated
Feature0206,Ergocalciferol,C28 H44 O,378.32869,NA,Ergocalciferol,28,44,1,0,0,0,0,0,0,1.5714285714285714,0.03571428571428571,-1.5,103.05,7,6,0.2222222222222222,0.23636363636363636,6,Lipid,Full gap,21.489842773210672,20.443919412228485,-1.0459233609821865,0.15900559598969857,0.19785764206862944,Downregulated
Feature0205,Furan,C4 H4 O,68.02622,Other,Furan,4,4,1,0,0,0,0,0,0,1,0.25,-0.5,74.55,3,2,0.6666666666666666,0.7142857142857143,2,Phenol,Full gap,24.470598997800774,24.186373298289887,-0.2842256995108876,0.1634623892677755,0.20264795595689447,Downregulated
Feature0204,Glucosamine,C6 H13 N O5,179.07941,Metabolic pathways;Biosynthesis of secondary metabolites;Other,Glucosamine,6,13,5,0,0,1,0,0,0,2.1666666666666665,0.8333333333333334,0,60.3,1,-4,-Inf,-1,-5,Carbohydrate,Full gap,22.178546450804852,24.92751035485632,2.748963904051468,1.0376889009404278e-14,1.1706805403040998e-13,Upregulated
Feature0203,Glutaric acid,C5 H8 O4,132.04224,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Degradation of aromatic compounds;Other,Glutaric acid,5,8,4,0,0,0,0,0,0,1.6,0.8,0,60.3,2,-2,-2,0,-2,Carbohydrate,Full gap,25.646160114512906,22.7762337028263,-2.869926411686606,6.109929994093303e-9,2.3175596529319427e-8,Downregulated
Feature0202,Glycerol 3-phosphate,C3 H9 O6 P,172.01368,Metabolic pathways;Biosynthesis of secondary metabolites;ABC transporters;Other,Glycerol 3-phosphate,3,9,6,0,0,0,0,1,0,3,2,-0.666666666666667,79.30000000000001,0,-6,1.75,4,-7,Other,Full gap,23.052992231549673,22.638186764317766,-0.4148054672319077,0.003650104738405948,0.00590458119448021,Downregulated
Feature0201,Glycyl-L-leucine,C8 H16 N2 O3,188.11612,Metabolic pathways;Other,Glycyl-L-leucine,8,16,3,0,0,2,0,0,0,2,0.375,-0.5,74.55,2,-1,-1,-0.3333333333333333,-3,Protein,Full gap,24.52381655728604,23.960810047486028,-0.5630065098000117,0.38129394911443393,0.4368993166936222,Downregulated
Feature0200,Glycyl-L-leucine isomer,C8 H16 N2 O3,188.11612,Metabolic pathways;Other,Glycyl-L-leucine isomer,8,16,3,0,0,2,0,0,0,2,0.375,-0.5,74.55,2,-1,-1,-0.3333333333333333,-3,Protein,Full gap,22.030626395425774,22.3746790045511,0.34405260912532754,0.5792819199623588,0.6313213466252277,Upregulated
Feature0199,Guanine,C5 H5 N5 O,151.04943,Metabolic pathways;Other,Guanine,5,5,1,0,0,5,0,0,0,1,0.2,2.4,-8.099999999999994,6,5,-0,-1,0,Phenol,Full gap,26.651127431509693,20.31311692326859,-6.338010508241101,1.4056652481647649e-13,1.1713877068039707e-12,Downregulated
Feature0198,H-arg-glu-OH,C11 H21 N5 O5,303.15427,NA,H-arg-glu-OH,11,21,5,0,0,5,0,0,0,1.9090909090909092,0.4545454545454546,0.36363636363636376,49.93636363636363,4,-1,-6,-1,-6,Protein,Full gap,22.23764420067128,23.957369261655995,1.7197250609847146,8.701097799693377e-10,3.68123368448566e-9,Upregulated
Feature0197,HC blue 2,C12 H19 N3 O5,285.13251,NA,HC blue 2,12,19,5,0,0,3,0,0,0,1.5833333333333333,0.4166666666666667,0,60.3,5,0,-0.75,-0.07692307692307693,-3,Protein,Full gap,22.445798151372173,24.292509103711534,1.846710952339361,1.346678663960289e-7,4.0921174871721486e-7,Upregulated
Feature0196,"Hexahydro[1,2,4]triazino[5,6-e][1,2,4]triazine-3,6(2H,4H)-dione",C4 H8 N6 O2,172.07118,NA,"Hexahydro[1,2,4]triazino[5,6-e][1,2,4]triazine-3,6(2H,4H)-dione",4,8,2,0,0,6,0,0,0,2,0.5,3.5,-39.45,4,2,1,1,-4,Protein,Full gap,21.584560349290587,20.816051814056827,-0.7685085352337602,0.005647472687440836,0.008951325585280863,Downregulated
Feature0195,Hordenine,C10 H15 N O,165.11539,Metabolic pathways;Biosynthesis of secondary metabolites;Other,Hordenine,10,15,1,0,0,1,0,0,0,1.5,0.1,-1,88.8,4,3,0.25,0.29411764705882354,2,Lipid,Full gap,28.61282665002596,26.28371280998548,-2.3291138400404776,5.311314395834705e-10,2.3558249336363613e-9,Downregulated
Feature0194,Hypoxanthine,C5 H4 N4 O,136.0385,Metabolic pathways;Other,Hypoxanthine,5,4,1,0,0,4,0,0,0,0.8,0.2,2,3.299999999999997,6,5,Inf,3,1,Condensed HC,Full gap,27.703817010887533,19.1467771865042,-8.557039824383335,5.487200280567387e-14,5.029933590520104e-13,Downregulated
Feature0193,ile-his,C12 H20 N4 O3,268.15357,NA,ile-his,12,20,3,0,0,4,0,0,0,1.6666666666666667,0.25,-0.16666666666666696,65.05000000000001,5,2,-0.4,-0.07692307692307693,-2,Lipid,Full gap,21.546845705652473,23.36919258727976,1.8223468816272863,0.07240854837855419,0.09459549075583089,Upregulated
Feature0192,Imidazoleacetic acid,C5 H6 N2 O2,126.04289,Metabolic pathways;Other,Imidazoleacetic acid,5,6,2,0,0,2,0,0,0,1.2,0.4,0.7999999999999998,37.5,4,2,0,0.5,0,Phenol,Full gap,22.355021409485268,21.835497452670065,-0.5195239568152026,1.0446619612257349e-4,2.016014311137383e-4,Downregulated
Feature0191,Indole-3-acetic acid,C10 H9 N O2,175.06333,Metabolic pathways;Other,Indole-3-acetic acid,10,9,2,0,0,1,0,0,0,0.9,0.2,-0.20000000000000015,66,7,5,0.5714285714285714,0.625,4,Phenol,Full gap,22.225096284442987,19.95657615342312,-2.2685201310198657,4.597734680508947e-9,1.7808127283661415e-8,Downregulated
Feature0190,Inosine,C10 H12 N4 O5,268.08078,Metabolic pathways;ABC transporters;Other,Inosine,10,12,5,0,0,4,0,0,0,1.2,0.5,1,31.799999999999997,7,2,-2,0.14285714285714285,-2,Phenol,Full gap,27.151972819165074,20.69501933505415,-6.456953484110926,3.51285425502385e-13,2.5760931203508233e-12,Downregulated
Feature0189,Inosine-5'-monophosphate (IMP),C10 H13 N4 O8 P,348.04715,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of plant secondary metabolites;Biosynthesis of cofactors;Other,Inosine-5'-monophosphate (IMP),10,13,8,0,0,4,0,1,0,1.3,0.8,1,31.799999999999997,7,-1,2,-2,-6,Other,Full gap,26.40164523101664,18.708936353483686,-7.692708877532954,5.281181182041627e-7,1.4023192460219388e-6,Downregulated
Feature0188,Isoamylamine,C5 H13 N,87.10481,NA,Isoamylamine,5,13,0,0,0,1,0,0,0,2.6,0,-2,117.3,0,0,-0.25,-0.25,-1,Other,Full gap,22.730994060531685,20.659137479853808,-2.0718565806778777,8.08231808790286e-7,2.0675697434170108e-6,Downregulated
Feature0187,Isoleucine,C6 H13 N O2,131.0946,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Tropane, piperidine and pyridine alkaloid biosynthesis;Cyanoamino acid metabolism;Other",Isoleucine,6,13,2,0,0,1,0,0,0,2.1666666666666665,0.3333333333333333,-1,88.8,1,-1,-0.6666666666666666,-0.25,-2,Protein,Full gap,28.1168189058226,26.197113630760608,-1.9197052750619932,0.013234627225885687,0.02021956937288091,Downregulated
Feature0186,Kanosamine,C6 H13 N O5,161.06907,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Other,Kanosamine,6,13,5,0,0,1,0,0,0,2.1666666666666665,0.8333333333333334,0,60.3,1,-4,-Inf,-1,-5,Carbohydrate,Full gap,24.91715275509719,25.330380251183826,0.413227496086634,9.138836357361189e-4,0.001575661440924343,Upregulated
Feature0185,L-(+)-Valine,C5 H11 N O2,117.07894,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;D-Amino acid metabolism;Cyanoamino acid metabolism;Other,L-(+)-Valine,5,11,2,0,0,1,0,0,0,2.2,0.4,-0.7999999999999998,83.1,1,-1,-1,-0.3333333333333333,-2,Protein,Full gap,22.24456327752944,25.581431053825632,3.3368677762961916,5.462889510003979e-7,1.4376025026326262e-6,Upregulated
Feature0184,L-Alanyl-L-proline,C8 H14 N2 O3,186.10045,NA,L-Alanyl-L-proline,8,14,3,0,0,2,0,0,0,1.75,0.375,-0.25,67.425,3,0,-0.6666666666666666,-0.1111111111111111,-2,Protein,Full gap,23.68660201548716,26.16222212638438,2.475620110897218,1.773908721777409e-7,5.189626579667952e-7,Upregulated
Feature0183,L-alpha-Glycerylphosphorylcholine,C8 H20 N O6 P,257.10283,NA,L-alpha-Glycerylphosphorylcholine,8,20,6,0,0,1,0,1,0,2.5,0.75,-1.25,95.925,0,-6,-Inf,-1.6666666666666667,-8,Carbohydrate,Full gap,28.874240773705967,29.28493051594843,0.41068974224246446,5.357058066973837e-6,1.1867509445765389e-5,Upregulated
Feature0182,L-Aspartic acid,C4 H7 N O4,133.03749,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Biosynthesis of various plant secondary metabolites;D-Amino acid metabolism;Cyanoamino acid metabolism;Other,L-Aspartic acid,4,7,4,0,0,1,0,0,0,1.75,1,1,31.799999999999997,2,-2,3,-1,-3,Carbohydrate,Full gap,25.61867984808571,24.856633170656032,-0.7620466774296766,3.340979168812499e-4,6.084564711413492e-4,Downregulated
Feature0181,L-Cystathionine,C7 H14 N2 O4 S,222.06742,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of cofactors;Other,L-Cystathionine,7,14,4,0,0,2,0,0,1,2,0.5714285714285714,0.2857142857142856,52.15714285714286,2,-2,-Inf,-1.5,-5,Amino Sugar,Full gap,21.50161449006816,21.947115598138133,0.4455011080699727,0.5512704332264227,0.606397476549065,Upregulated
Feature0180,L-Ergothioneine,C9 H15 N3 O2 S,229.0885,NA,L-Ergothioneine,9,15,2,0,0,3,0,0,1,1.6666666666666667,0.2222222222222222,0,60.3,4,2,-0.6666666666666666,-0.25,-2,Lipid,Full gap,22.89096241020722,21.426105569029694,-1.4648568411775251,9.908544716913254e-7,2.5113823015217925e-6,Downregulated
Feature0179,L-gamma-Glutamyl-L-leucine,C11 H20 N2 O5,260.13722,NA,L-gamma-Glutamyl-L-leucine,11,20,5,0,0,2,0,0,0,1.818181818181818,0.4545454545454546,-0.3636363636363633,70.66363636363636,3,-2,-1,-0.2307692307692308,-4,Protein,Full gap,24.313386839016072,23.341839398359273,-0.9715474406567992,0.19995978485768975,0.24385339616791432,Downregulated
Feature0178,L-Glutamic acid,C5 H9 N O4,147.05318,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;D-Amino acid metabolism;Cyanoamino acid metabolism;Other,L-Glutamic acid,5,9,4,0,0,1,0,0,0,1.8,0.8,0.3999999999999999,48.9,2,-2,-Inf,-0.5,-3,Carbohydrate,Full gap,28.648717586678867,28.584079951854825,-0.06463763482404161,0.7177832348924502,0.7635991860557981,Downregulated
Feature0177,L-Glutamine,C5 H10 N2 O3,146.06915,Metabolic pathways;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;Biosynthesis of cofactors;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;D-Amino acid metabolism;Other,L-Glutamine,5,10,3,0,0,2,0,0,0,2,0.6,0.3999999999999999,48.9,2,-1,-Inf,-1,-3,Amino Sugar,Full gap,23.256350627048587,26.385080087610515,3.128729460561928,1.2348117682003096e-8,4.4680688980932254e-8,Upregulated
