FeatureID,H_to_C,O_to_C,Class,Fungi,GFE,Comment
Feature0334,1.8333333333333333,0.3333333333333333,Protein,1154,79.30000000000001,Upregulated
Feature0334,1.8333333333333333,0.3333333333333333,Protein,1154,79.30000000000001,Upregulated
Feature0334,1.8333333333333333,0.3333333333333333,Protein,1154,79.30000000000001,Upregulated
Feature0334,1.8333333333333333,0.3333333333333333,Protein,1154,79.30000000000001,Upregulated
Feature0333,1.6666666666666667,0.1111111111111111,Lipid,1154,101.46666666666667,Upregulated
Feature0333,1.6666666666666667,0.1111111111111111,Lipid,1154,101.46666666666667,Upregulated
Feature0333,1.6666666666666667,0.1111111111111111,Lipid,1154,101.46666666666667,Upregulated
Feature0333,1.6666666666666667,0.1111111111111111,Lipid,1154,101.46666666666667,Upregulated
Feature0333,1.6666666666666667,0.1111111111111111,Lipid,1154,101.46666666666667,Upregulated
Feature0333,1.6666666666666667,0.1111111111111111,Lipid,1154,101.46666666666667,Upregulated
Feature0333,1.6666666666666667,0.1111111111111111,Lipid,1154,101.46666666666667,Upregulated
Feature0333,1.6666666666666667,0.1111111111111111,Lipid,1154,101.46666666666667,Upregulated
Feature0333,1.6666666666666667,0.1111111111111111,Lipid,1154,101.46666666666667,Upregulated
Feature0333,1.6666666666666667,0.1111111111111111,Lipid,1154,101.46666666666667,Upregulated
Feature0333,1.6666666666666667,0.1111111111111111,Lipid,1154,101.46666666666667,Upregulated
Feature0332,1,0.5,Phenol,1154,60.3,Downregulated
Feature0332,1,0.5,Phenol,1154,60.3,Downregulated
Feature0332,1,0.5,Phenol,1154,60.3,Downregulated
Feature0332,1,0.5,Phenol,1154,60.3,Downregulated
Feature0332,1,0.5,Phenol,1154,60.3,Downregulated
Feature0332,1,0.5,Phenol,1154,60.3,Downregulated
Feature0332,1,0.5,Phenol,1154,60.3,Downregulated
Feature0332,1,0.5,Phenol,1154,60.3,Downregulated
Feature0332,1,0.5,Phenol,1154,60.3,Downregulated
Feature0332,1,0.5,Phenol,1154,60.3,Downregulated
Feature0332,1,0.5,Phenol,1154,60.3,Downregulated
Feature0331,1.3,0.2,Phenol,1154,77.39999999999999,Upregulated
Feature0331,1.3,0.2,Phenol,1154,77.39999999999999,Upregulated
Feature0331,1.3,0.2,Phenol,1154,77.39999999999999,Upregulated
Feature0331,1.3,0.2,Phenol,1154,77.39999999999999,Upregulated
Feature0331,1.3,0.2,Phenol,1154,77.39999999999999,Upregulated
Feature0331,1.3,0.2,Phenol,1154,77.39999999999999,Upregulated
Feature0331,1.3,0.2,Phenol,1154,77.39999999999999,Upregulated
Feature0331,1.3,0.2,Phenol,1154,77.39999999999999,Upregulated
Feature0331,1.3,0.2,Phenol,1154,77.39999999999999,Upregulated
Feature0331,1.3,0.2,Phenol,1154,77.39999999999999,Upregulated
Feature0331,1.3,0.2,Phenol,1154,77.39999999999999,Upregulated
Feature0330,2.4,1,Carbohydrate,1154,71.7,Upregulated
Feature0330,2.4,1,Carbohydrate,1154,71.7,Upregulated
Feature0330,2.4,1,Carbohydrate,1154,71.7,Upregulated
Feature0330,2.4,1,Carbohydrate,1154,71.7,Upregulated
Feature0330,2.4,1,Carbohydrate,1154,71.7,Upregulated
Feature0330,2.4,1,Carbohydrate,1154,71.7,Upregulated
Feature0330,2.4,1,Carbohydrate,1154,71.7,Upregulated
Feature0330,2.4,1,Carbohydrate,1154,71.7,Upregulated
Feature0330,2.4,1,Carbohydrate,1154,71.7,Upregulated
Feature0330,2.4,1,Carbohydrate,1154,71.7,Upregulated
Feature0330,2.4,1,Carbohydrate,1154,71.7,Upregulated
Feature0329,1.25,0.5,Phenol,1154,67.425,Upregulated
Feature0329,1.25,0.5,Phenol,1154,67.425,Upregulated
Feature0329,1.25,0.5,Phenol,1154,67.425,Upregulated
Feature0329,1.25,0.5,Phenol,1154,67.425,Upregulated
Feature0329,1.25,0.5,Phenol,1154,67.425,Upregulated
Feature0329,1.25,0.5,Phenol,1154,67.425,Upregulated
Feature0329,1.25,0.5,Phenol,1154,67.425,Upregulated
Feature0329,1.25,0.5,Phenol,1154,67.425,Upregulated
Feature0329,1.25,0.5,Phenol,1154,67.425,Upregulated
Feature0329,1.25,0.5,Phenol,1154,67.425,Upregulated
Feature0329,1.25,0.5,Phenol,1154,67.425,Upregulated
Feature0326,2,0.42857142857142855,Protein,1154,68.44285714285714,Downregulated
Feature0326,2,0.42857142857142855,Protein,1154,68.44285714285714,Downregulated
Feature0326,2,0.42857142857142855,Protein,1154,68.44285714285714,Downregulated
Feature0326,2,0.42857142857142855,Protein,1154,68.44285714285714,Downregulated
Feature0326,2,0.42857142857142855,Protein,1154,68.44285714285714,Downregulated
Feature0326,2,0.42857142857142855,Protein,1154,68.44285714285714,Downregulated
Feature0326,2,0.42857142857142855,Protein,1154,68.44285714285714,Downregulated
Feature0326,2,0.42857142857142855,Protein,1154,68.44285714285714,Downregulated
Feature0326,2,0.42857142857142855,Protein,1154,68.44285714285714,Downregulated
Feature0326,2,0.42857142857142855,Protein,1154,68.44285714285714,Downregulated
Feature0326,2,0.42857142857142855,Protein,1154,68.44285714285714,Downregulated
Feature0323,1.1666666666666667,0.3333333333333333,Phenol,1154,60.3,Downregulated
Feature0323,1.1666666666666667,0.3333333333333333,Phenol,1154,60.3,Downregulated
Feature0323,1.1666666666666667,0.3333333333333333,Phenol,1154,60.3,Downregulated
Feature0323,1.1666666666666667,0.3333333333333333,Phenol,1154,60.3,Downregulated
Feature0323,1.1666666666666667,0.3333333333333333,Phenol,1154,60.3,Downregulated
Feature0323,1.1666666666666667,0.3333333333333333,Phenol,1154,60.3,Downregulated
Feature0323,1.1666666666666667,0.3333333333333333,Phenol,1154,60.3,Downregulated
Feature0323,1.1666666666666667,0.3333333333333333,Phenol,1154,60.3,Downregulated
Feature0323,1.1666666666666667,0.3333333333333333,Phenol,1154,60.3,Downregulated
Feature0323,1.1666666666666667,0.3333333333333333,Phenol,1154,60.3,Downregulated
Feature0323,1.1666666666666667,0.3333333333333333,Phenol,1154,60.3,Downregulated
Feature0321,1.6363636363636365,0.36363636363636365,Protein,1154,70.66363636363636,Downregulated
Feature0321,1.6363636363636365,0.36363636363636365,Protein,1154,70.66363636363636,Downregulated
Feature0321,1.6363636363636365,0.36363636363636365,Protein,1154,70.66363636363636,Downregulated
Feature0321,1.6363636363636365,0.36363636363636365,Protein,1154,70.66363636363636,Downregulated
Feature0321,1.6363636363636365,0.36363636363636365,Protein,1154,70.66363636363636,Downregulated
Feature0321,1.6363636363636365,0.36363636363636365,Protein,1154,70.66363636363636,Downregulated
Feature0321,1.6363636363636365,0.36363636363636365,Protein,1154,70.66363636363636,Downregulated
Feature0321,1.6363636363636365,0.36363636363636365,Protein,1154,70.66363636363636,Downregulated
Feature0321,1.6363636363636365,0.36363636363636365,Protein,1154,70.66363636363636,Downregulated
Feature0321,1.6363636363636365,0.36363636363636365,Protein,1154,70.66363636363636,Downregulated
Feature0321,1.6363636363636365,0.36363636363636365,Protein,1154,70.66363636363636,Downregulated
Feature0320,1.7777777777777777,0.16666666666666666,Lipid,1154,101.46666666666667,Upregulated
Feature0320,1.7777777777777777,0.16666666666666666,Lipid,1154,101.46666666666667,Upregulated
Feature0320,1.7777777777777777,0.16666666666666666,Lipid,1154,101.46666666666667,Upregulated
Feature0320,1.7777777777777777,0.16666666666666666,Lipid,1154,101.46666666666667,Upregulated
Feature0320,1.7777777777777777,0.16666666666666666,Lipid,1154,101.46666666666667,Upregulated
Feature0320,1.7777777777777777,0.16666666666666666,Lipid,1154,101.46666666666667,Upregulated
Feature0320,1.7777777777777777,0.16666666666666666,Lipid,1154,101.46666666666667,Upregulated
Feature0320,1.7777777777777777,0.16666666666666666,Lipid,1154,101.46666666666667,Upregulated
Feature0320,1.7777777777777777,0.16666666666666666,Lipid,1154,101.46666666666667,Upregulated
Feature0320,1.7777777777777777,0.16666666666666666,Lipid,1154,101.46666666666667,Upregulated
Feature0320,1.7777777777777777,0.16666666666666666,Lipid,1154,101.46666666666667,Upregulated
Feature0319,1.3333333333333333,0.6666666666666666,Other,1154,60.3,Downregulated
Feature0319,1.3333333333333333,0.6666666666666666,Other,1154,60.3,Downregulated
Feature0319,1.3333333333333333,0.6666666666666666,Other,1154,60.3,Downregulated
Feature0319,1.3333333333333333,0.6666666666666666,Other,1154,60.3,Downregulated
Feature0319,1.3333333333333333,0.6666666666666666,Other,1154,60.3,Downregulated
Feature0319,1.3333333333333333,0.6666666666666666,Other,1154,60.3,Downregulated
Feature0319,1.3333333333333333,0.6666666666666666,Other,1154,60.3,Downregulated
Feature0319,1.3333333333333333,0.6666666666666666,Other,1154,60.3,Downregulated
Feature0319,1.3333333333333333,0.6666666666666666,Other,1154,60.3,Downregulated
Feature0319,1.3333333333333333,0.6666666666666666,Other,1154,60.3,Downregulated
Feature0319,1.3333333333333333,0.6666666666666666,Other,1154,60.3,Downregulated
Feature0318,1.6363636363636365,0.18181818181818182,Lipid,1154,81.02727272727273,Upregulated
Feature0318,1.6363636363636365,0.18181818181818182,Lipid,1154,81.02727272727273,Upregulated
Feature0318,1.6363636363636365,0.18181818181818182,Lipid,1154,81.02727272727273,Upregulated
Feature0318,1.6363636363636365,0.18181818181818182,Lipid,1154,81.02727272727273,Upregulated
Feature0318,1.6363636363636365,0.18181818181818182,Lipid,1154,81.02727272727273,Upregulated
Feature0318,1.6363636363636365,0.18181818181818182,Lipid,1154,81.02727272727273,Upregulated
Feature0318,1.6363636363636365,0.18181818181818182,Lipid,1154,81.02727272727273,Upregulated
Feature0318,1.6363636363636365,0.18181818181818182,Lipid,1154,81.02727272727273,Upregulated
Feature0318,1.6363636363636365,0.18181818181818182,Lipid,1154,81.02727272727273,Upregulated
Feature0318,1.6363636363636365,0.18181818181818182,Lipid,1154,81.02727272727273,Upregulated
Feature0318,1.6363636363636365,0.18181818181818182,Lipid,1154,81.02727272727273,Upregulated
Feature0315,1.6,0,Lipid,1154,105.89999999999998,Upregulated
Feature0315,1.6,0,Lipid,1154,105.89999999999998,Upregulated
Feature0315,1.6,0,Lipid,1154,105.89999999999998,Upregulated
Feature0315,1.6,0,Lipid,1154,105.89999999999998,Upregulated
Feature0315,1.6,0,Lipid,1154,105.89999999999998,Upregulated
Feature0315,1.6,0,Lipid,1154,105.89999999999998,Upregulated
Feature0315,1.6,0,Lipid,1154,105.89999999999998,Upregulated
Feature0315,1.6,0,Lipid,1154,105.89999999999998,Upregulated
Feature0315,1.6,0,Lipid,1154,105.89999999999998,Upregulated
Feature0315,1.6,0,Lipid,1154,105.89999999999998,Upregulated
Feature0315,1.6,0,Lipid,1154,105.89999999999998,Upregulated
Feature0313,1,0.16666666666666666,Phenol,1154,50.8,Downregulated
Feature0313,1,0.16666666666666666,Phenol,1154,50.8,Downregulated
Feature0313,1,0.16666666666666666,Phenol,1154,50.8,Downregulated
Feature0313,1,0.16666666666666666,Phenol,1154,50.8,Downregulated
Feature0313,1,0.16666666666666666,Phenol,1154,50.8,Downregulated
Feature0313,1,0.16666666666666666,Phenol,1154,50.8,Downregulated
Feature0313,1,0.16666666666666666,Phenol,1154,50.8,Downregulated
Feature0313,1,0.16666666666666666,Phenol,1154,50.8,Downregulated
Feature0313,1,0.16666666666666666,Phenol,1154,50.8,Downregulated
Feature0313,1,0.16666666666666666,Phenol,1154,50.8,Downregulated
Feature0313,1,0.16666666666666666,Phenol,1154,50.8,Downregulated
Feature0304,1.375,0.375,Phenol,1154,46.05,Upregulated
Feature0304,1.375,0.375,Phenol,1154,46.05,Upregulated
Feature0304,1.375,0.375,Phenol,1154,46.05,Upregulated
Feature0304,1.375,0.375,Phenol,1154,46.05,Upregulated
Feature0304,1.375,0.375,Phenol,1154,46.05,Upregulated
Feature0304,1.375,0.375,Phenol,1154,46.05,Upregulated
Feature0304,1.375,0.375,Phenol,1154,46.05,Upregulated
Feature0304,1.375,0.375,Phenol,1154,46.05,Upregulated
Feature0304,1.375,0.375,Phenol,1154,46.05,Upregulated
Feature0304,1.375,0.375,Phenol,1154,46.05,Upregulated
Feature0304,1.375,0.375,Phenol,1154,46.05,Upregulated
Feature0303,1.875,0.75,Carbohydrate,1154,60.3,Upregulated
Feature0303,1.875,0.75,Carbohydrate,1154,60.3,Upregulated
Feature0303,1.875,0.75,Carbohydrate,1154,60.3,Upregulated
Feature0303,1.875,0.75,Carbohydrate,1154,60.3,Upregulated
Feature0303,1.875,0.75,Carbohydrate,1154,60.3,Upregulated
Feature0303,1.875,0.75,Carbohydrate,1154,60.3,Upregulated
Feature0303,1.875,0.75,Carbohydrate,1154,60.3,Upregulated
Feature0303,1.875,0.75,Carbohydrate,1154,60.3,Upregulated
Feature0303,1.875,0.75,Carbohydrate,1154,60.3,Upregulated
Feature0303,1.875,0.75,Carbohydrate,1154,60.3,Upregulated
Feature0303,1.875,0.75,Carbohydrate,1154,60.3,Upregulated
Feature0299,1.6666666666666667,0.6666666666666666,Amino Sugar,1154,60.3,Downregulated
Feature0299,1.6666666666666667,0.6666666666666666,Amino Sugar,1154,60.3,Downregulated
Feature0299,1.6666666666666667,0.6666666666666666,Amino Sugar,1154,60.3,Downregulated
Feature0299,1.6666666666666667,0.6666666666666666,Amino Sugar,1154,60.3,Downregulated
Feature0299,1.6666666666666667,0.6666666666666666,Amino Sugar,1154,60.3,Downregulated
Feature0299,1.6666666666666667,0.6666666666666666,Amino Sugar,1154,60.3,Downregulated
Feature0299,1.6666666666666667,0.6666666666666666,Amino Sugar,1154,60.3,Downregulated
Feature0299,1.6666666666666667,0.6666666666666666,Amino Sugar,1154,60.3,Downregulated
Feature0299,1.6666666666666667,0.6666666666666666,Amino Sugar,1154,60.3,Downregulated
Feature0299,1.6666666666666667,0.6666666666666666,Amino Sugar,1154,60.3,Downregulated
Feature0299,1.6666666666666667,0.6666666666666666,Amino Sugar,1154,60.3,Downregulated
Feature0298,1,0,Unsaturated HC,1154,52.15714285714286,Upregulated
Feature0298,1,0,Unsaturated HC,1154,52.15714285714286,Upregulated
Feature0298,1,0,Unsaturated HC,1154,52.15714285714286,Upregulated
Feature0298,1,0,Unsaturated HC,1154,52.15714285714286,Upregulated
Feature0298,1,0,Unsaturated HC,1154,52.15714285714286,Upregulated
Feature0298,1,0,Unsaturated HC,1154,52.15714285714286,Upregulated
Feature0298,1,0,Unsaturated HC,1154,52.15714285714286,Upregulated
Feature0298,1,0,Unsaturated HC,1154,52.15714285714286,Upregulated
Feature0298,1,0,Unsaturated HC,1154,52.15714285714286,Upregulated
Feature0298,1,0,Unsaturated HC,1154,52.15714285714286,Upregulated
Feature0298,1,0,Unsaturated HC,1154,52.15714285714286,Upregulated
Feature0297,2,0.25,Lipid,1154,81.675,Downregulated
Feature0297,2,0.25,Lipid,1154,81.675,Downregulated
Feature0297,2,0.25,Lipid,1154,81.675,Downregulated
Feature0297,2,0.25,Lipid,1154,81.675,Downregulated
Feature0297,2,0.25,Lipid,1154,81.675,Downregulated
Feature0297,2,0.25,Lipid,1154,81.675,Downregulated
Feature0297,2,0.25,Lipid,1154,81.675,Downregulated
Feature0297,2,0.25,Lipid,1154,81.675,Downregulated
Feature0297,2,0.25,Lipid,1154,81.675,Downregulated
Feature0297,2,0.25,Lipid,1154,81.675,Downregulated
Feature0297,2,0.25,Lipid,1154,81.675,Downregulated
Feature0296,1.8888888888888888,0.7777777777777778,Carbohydrate,1154,60.3,Downregulated
Feature0296,1.8888888888888888,0.7777777777777778,Carbohydrate,1154,60.3,Downregulated
Feature0296,1.8888888888888888,0.7777777777777778,Carbohydrate,1154,60.3,Downregulated
Feature0296,1.8888888888888888,0.7777777777777778,Carbohydrate,1154,60.3,Downregulated
Feature0296,1.8888888888888888,0.7777777777777778,Carbohydrate,1154,60.3,Downregulated
Feature0296,1.8888888888888888,0.7777777777777778,Carbohydrate,1154,60.3,Downregulated
Feature0296,1.8888888888888888,0.7777777777777778,Carbohydrate,1154,60.3,Downregulated
Feature0296,1.8888888888888888,0.7777777777777778,Carbohydrate,1154,60.3,Downregulated
Feature0296,1.8888888888888888,0.7777777777777778,Carbohydrate,1154,60.3,Downregulated
Feature0296,1.8888888888888888,0.7777777777777778,Carbohydrate,1154,60.3,Downregulated
Feature0296,1.8888888888888888,0.7777777777777778,Carbohydrate,1154,60.3,Downregulated
Feature0281,1.3636363636363635,0.6363636363636364,Phenol,1154,55.11818181818182,Upregulated
Feature0281,1.3636363636363635,0.6363636363636364,Phenol,1154,55.11818181818182,Upregulated
Feature0281,1.3636363636363635,0.6363636363636364,Phenol,1154,55.11818181818182,Upregulated
Feature0281,1.3636363636363635,0.6363636363636364,Phenol,1154,55.11818181818182,Upregulated
Feature0281,1.3636363636363635,0.6363636363636364,Phenol,1154,55.11818181818182,Upregulated
Feature0281,1.3636363636363635,0.6363636363636364,Phenol,1154,55.11818181818182,Upregulated
Feature0281,1.3636363636363635,0.6363636363636364,Phenol,1154,55.11818181818182,Upregulated
Feature0281,1.3636363636363635,0.6363636363636364,Phenol,1154,55.11818181818182,Upregulated
Feature0281,1.3636363636363635,0.6363636363636364,Phenol,1154,55.11818181818182,Upregulated
Feature0281,1.3636363636363635,0.6363636363636364,Phenol,1154,55.11818181818182,Upregulated
Feature0281,1.3636363636363635,0.6363636363636364,Phenol,1154,55.11818181818182,Upregulated
Feature0280,1.1428571428571428,0.42857142857142855,Phenol,1154,68.44285714285714,Upregulated
Feature0280,1.1428571428571428,0.42857142857142855,Phenol,1154,68.44285714285714,Upregulated
Feature0280,1.1428571428571428,0.42857142857142855,Phenol,1154,68.44285714285714,Upregulated
Feature0280,1.1428571428571428,0.42857142857142855,Phenol,1154,68.44285714285714,Upregulated
Feature0280,1.1428571428571428,0.42857142857142855,Phenol,1154,68.44285714285714,Upregulated
Feature0280,1.1428571428571428,0.42857142857142855,Phenol,1154,68.44285714285714,Upregulated
Feature0280,1.1428571428571428,0.42857142857142855,Phenol,1154,68.44285714285714,Upregulated
Feature0280,1.1428571428571428,0.42857142857142855,Phenol,1154,68.44285714285714,Upregulated
Feature0280,1.1428571428571428,0.42857142857142855,Phenol,1154,68.44285714285714,Upregulated
Feature0280,1.1428571428571428,0.42857142857142855,Phenol,1154,68.44285714285714,Upregulated
Feature0280,1.1428571428571428,0.42857142857142855,Phenol,1154,68.44285714285714,Upregulated
Feature0279,2.2,0.6,Amino Sugar,1154,60.3,Downregulated
Feature0279,2.2,0.6,Amino Sugar,1154,60.3,Downregulated
Feature0279,2.2,0.6,Amino Sugar,1154,60.3,Downregulated
Feature0279,2.2,0.6,Amino Sugar,1154,60.3,Downregulated
Feature0279,2.2,0.6,Amino Sugar,1154,60.3,Downregulated
Feature0279,2.2,0.6,Amino Sugar,1154,60.3,Downregulated
Feature0279,2.2,0.6,Amino Sugar,1154,60.3,Downregulated
Feature0279,2.2,0.6,Amino Sugar,1154,60.3,Downregulated
Feature0279,2.2,0.6,Amino Sugar,1154,60.3,Downregulated
Feature0279,2.2,0.6,Amino Sugar,1154,60.3,Downregulated
Feature0279,2.2,0.6,Amino Sugar,1154,60.3,Downregulated
Feature0278,2.2,0.4,Protein,1154,71.7,Upregulated
Feature0278,2.2,0.4,Protein,1154,71.7,Upregulated
Feature0278,2.2,0.4,Protein,1154,71.7,Upregulated
Feature0278,2.2,0.4,Protein,1154,71.7,Upregulated
Feature0278,2.2,0.4,Protein,1154,71.7,Upregulated
Feature0278,2.2,0.4,Protein,1154,71.7,Upregulated
Feature0278,2.2,0.4,Protein,1154,71.7,Upregulated
Feature0278,2.2,0.4,Protein,1154,71.7,Upregulated
Feature0278,2.2,0.4,Protein,1154,71.7,Upregulated
Feature0278,2.2,0.4,Protein,1154,71.7,Upregulated
Feature0278,2.2,0.4,Protein,1154,71.7,Upregulated
Feature0275,1,0.4,Phenol,1154,66,Upregulated
Feature0275,1,0.4,Phenol,1154,66,Upregulated
Feature0275,1,0.4,Phenol,1154,66,Upregulated
Feature0275,1,0.4,Phenol,1154,66,Upregulated
Feature0275,1,0.4,Phenol,1154,66,Upregulated
Feature0275,1,0.4,Phenol,1154,66,Upregulated
Feature0275,1,0.4,Phenol,1154,66,Upregulated
Feature0275,1,0.4,Phenol,1154,66,Upregulated
Feature0275,1,0.4,Phenol,1154,66,Upregulated
Feature0275,1,0.4,Phenol,1154,66,Upregulated
Feature0275,1,0.4,Phenol,1154,66,Upregulated
Feature0271,1.7,0.6,Amino Sugar,1154,66,Downregulated
Feature0271,1.7,0.6,Amino Sugar,1154,66,Downregulated
Feature0271,1.7,0.6,Amino Sugar,1154,66,Downregulated
Feature0271,1.7,0.6,Amino Sugar,1154,66,Downregulated
Feature0271,1.7,0.6,Amino Sugar,1154,66,Downregulated
Feature0271,1.7,0.6,Amino Sugar,1154,66,Downregulated
Feature0271,1.7,0.6,Amino Sugar,1154,66,Downregulated
Feature0271,1.7,0.6,Amino Sugar,1154,66,Downregulated
Feature0271,1.7,0.6,Amino Sugar,1154,66,Downregulated
Feature0271,1.7,0.6,Amino Sugar,1154,66,Downregulated
Feature0271,1.7,0.6,Amino Sugar,1154,66,Downregulated
Feature0270,1.6,0.6,Amino Sugar,1154,71.7,Upregulated
Feature0270,1.6,0.6,Amino Sugar,1154,71.7,Upregulated
Feature0270,1.6,0.6,Amino Sugar,1154,71.7,Upregulated
Feature0270,1.6,0.6,Amino Sugar,1154,71.7,Upregulated
Feature0270,1.6,0.6,Amino Sugar,1154,71.7,Upregulated
Feature0270,1.6,0.6,Amino Sugar,1154,71.7,Upregulated
Feature0270,1.6,0.6,Amino Sugar,1154,71.7,Upregulated
Feature0270,1.6,0.6,Amino Sugar,1154,71.7,Upregulated
Feature0270,1.6,0.6,Amino Sugar,1154,71.7,Upregulated
Feature0270,1.6,0.6,Amino Sugar,1154,71.7,Upregulated
Feature0270,1.6,0.6,Amino Sugar,1154,71.7,Upregulated
Feature0253,1.8181818181818181,0.5454545454545454,Protein,1154,65.48181818181817,Upregulated
Feature0253,1.8181818181818181,0.5454545454545454,Protein,1154,65.48181818181817,Upregulated
Feature0253,1.8181818181818181,0.5454545454545454,Protein,1154,65.48181818181817,Upregulated
Feature0253,1.8181818181818181,0.5454545454545454,Protein,1154,65.48181818181817,Upregulated
Feature0253,1.8181818181818181,0.5454545454545454,Protein,1154,65.48181818181817,Upregulated
Feature0253,1.8181818181818181,0.5454545454545454,Protein,1154,65.48181818181817,Upregulated
Feature0253,1.8181818181818181,0.5454545454545454,Protein,1154,65.48181818181817,Upregulated
Feature0253,1.8181818181818181,0.5454545454545454,Protein,1154,65.48181818181817,Upregulated
Feature0253,1.8181818181818181,0.5454545454545454,Protein,1154,65.48181818181817,Upregulated
Feature0253,1.8181818181818181,0.5454545454545454,Protein,1154,65.48181818181817,Upregulated
Feature0253,1.8181818181818181,0.5454545454545454,Protein,1154,65.48181818181817,Upregulated
Feature0252,1.4,0.6,Phenol,1154,48.9,Downregulated
Feature0252,1.4,0.6,Phenol,1154,48.9,Downregulated
Feature0252,1.4,0.6,Phenol,1154,48.9,Downregulated
Feature0252,1.4,0.6,Phenol,1154,48.9,Downregulated
Feature0252,1.4,0.6,Phenol,1154,48.9,Downregulated
Feature0252,1.4,0.6,Phenol,1154,48.9,Downregulated
Feature0252,1.4,0.6,Phenol,1154,48.9,Downregulated
Feature0252,1.4,0.6,Phenol,1154,48.9,Downregulated
Feature0252,1.4,0.6,Phenol,1154,48.9,Downregulated
Feature0252,1.4,0.6,Phenol,1154,48.9,Downregulated
Feature0252,1.4,0.6,Phenol,1154,48.9,Downregulated
Feature0250,2.3333333333333335,0.3333333333333333,Other,1154,79.30000000000001,Upregulated
Feature0250,2.3333333333333335,0.3333333333333333,Other,1154,79.30000000000001,Upregulated
Feature0250,2.3333333333333335,0.3333333333333333,Other,1154,79.30000000000001,Upregulated
Feature0250,2.3333333333333335,0.3333333333333333,Other,1154,79.30000000000001,Upregulated
Feature0250,2.3333333333333335,0.3333333333333333,Other,1154,79.30000000000001,Upregulated
Feature0250,2.3333333333333335,0.3333333333333333,Other,1154,79.30000000000001,Upregulated
Feature0250,2.3333333333333335,0.3333333333333333,Other,1154,79.30000000000001,Upregulated
Feature0250,2.3333333333333335,0.3333333333333333,Other,1154,79.30000000000001,Upregulated
Feature0250,2.3333333333333335,0.3333333333333333,Other,1154,79.30000000000001,Upregulated
Feature0250,2.3333333333333335,0.3333333333333333,Other,1154,79.30000000000001,Upregulated
Feature0250,2.3333333333333335,0.3333333333333333,Other,1154,79.30000000000001,Upregulated
Feature0249,2.3333333333333335,1,Carbohydrate,1154,69.79999999999998,Upregulated
Feature0249,2.3333333333333335,1,Carbohydrate,1154,69.79999999999998,Upregulated
Feature0249,2.3333333333333335,1,Carbohydrate,1154,69.79999999999998,Upregulated
Feature0249,2.3333333333333335,1,Carbohydrate,1154,69.79999999999998,Upregulated
Feature0249,2.3333333333333335,1,Carbohydrate,1154,69.79999999999998,Upregulated
Feature0249,2.3333333333333335,1,Carbohydrate,1154,69.79999999999998,Upregulated
Feature0249,2.3333333333333335,1,Carbohydrate,1154,69.79999999999998,Upregulated
Feature0249,2.3333333333333335,1,Carbohydrate,1154,69.79999999999998,Upregulated
Feature0249,2.3333333333333335,1,Carbohydrate,1154,69.79999999999998,Upregulated
Feature0249,2.3333333333333335,1,Carbohydrate,1154,69.79999999999998,Upregulated
Feature0249,2.3333333333333335,1,Carbohydrate,1154,69.79999999999998,Upregulated
Feature0248,1.5,0.3333333333333333,Protein,1154,41.3,Upregulated
Feature0248,1.5,0.3333333333333333,Protein,1154,41.3,Upregulated
Feature0248,1.5,0.3333333333333333,Protein,1154,41.3,Upregulated
Feature0248,1.5,0.3333333333333333,Protein,1154,41.3,Upregulated
Feature0248,1.5,0.3333333333333333,Protein,1154,41.3,Upregulated
Feature0248,1.5,0.3333333333333333,Protein,1154,41.3,Upregulated
Feature0248,1.5,0.3333333333333333,Protein,1154,41.3,Upregulated
Feature0248,1.5,0.3333333333333333,Protein,1154,41.3,Upregulated
Feature0248,1.5,0.3333333333333333,Protein,1154,41.3,Upregulated
Feature0248,1.5,0.3333333333333333,Protein,1154,41.3,Upregulated
Feature0248,1.5,0.3333333333333333,Protein,1154,41.3,Upregulated
Feature0247,2,0.6,Amino Sugar,1154,48.9,Upregulated
Feature0247,2,0.6,Amino Sugar,1154,48.9,Upregulated
Feature0247,2,0.6,Amino Sugar,1154,48.9,Upregulated
Feature0247,2,0.6,Amino Sugar,1154,48.9,Upregulated
Feature0247,2,0.6,Amino Sugar,1154,48.9,Upregulated
Feature0247,2,0.6,Amino Sugar,1154,48.9,Upregulated
Feature0247,2,0.6,Amino Sugar,1154,48.9,Upregulated
Feature0247,2,0.6,Amino Sugar,1154,48.9,Upregulated
Feature0247,2,0.6,Amino Sugar,1154,48.9,Upregulated
Feature0247,2,0.6,Amino Sugar,1154,48.9,Upregulated
Feature0247,2,0.6,Amino Sugar,1154,48.9,Upregulated
Feature0244,2,0.5714285714285714,Amino Sugar,1154,52.15714285714286,Upregulated
Feature0244,2,0.5714285714285714,Amino Sugar,1154,52.15714285714286,Upregulated
Feature0244,2,0.5714285714285714,Amino Sugar,1154,52.15714285714286,Upregulated
Feature0244,2,0.5714285714285714,Amino Sugar,1154,52.15714285714286,Upregulated
Feature0244,2,0.5714285714285714,Amino Sugar,1154,52.15714285714286,Upregulated
Feature0244,2,0.5714285714285714,Amino Sugar,1154,52.15714285714286,Upregulated
Feature0244,2,0.5714285714285714,Amino Sugar,1154,52.15714285714286,Upregulated
Feature0244,2,0.5714285714285714,Amino Sugar,1154,52.15714285714286,Upregulated
Feature0244,2,0.5714285714285714,Amino Sugar,1154,52.15714285714286,Upregulated
Feature0244,2,0.5714285714285714,Amino Sugar,1154,52.15714285714286,Upregulated
