FeatureID,Name,Formula,MW,KEGG Pathways,Metabolika Pathways,name4plot,C,H,N,O,S,P,F,Cl,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class,control_means,treatment_means,ratio,log2FC,pval,pval.adj,Comment
Feature0278,Phloroacetophenone,C8 H8 O4,168.04224,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of cofactors;Degradation of aromatic compounds;Other,Superpathway of aromatic compound degradation via 2-oxopent-4-enoate;Superpathway of aromatic compound degradation via 3-oxoadipate;Other,Phloroacetophenone,8,8,0,4,0,0,0,0,1,0.5,0,60.3,5,1,0.25,0.5,1,Lignin,1230788.697231211,4274759.034389833,3.4731867817817585,1.796259998368826,0.07697038865486705,0.23718241533674386,Upregulated
Feature0277,Dodecyl sulfate,C12 H26 O4 S,266.15522,NA,NA,Dodecyl sulfate-peak1,12,26,0,4,1,0,0,0,2.1666666666666665,0.3333333333333333,-1.333333333333333,98.29999999999998,0,-4,-0.7142857142857143,-0.3333333333333333,-5,Protein,1263872.9658929268,2735326.4341951064,2.1642415875733185,1.1138615517248855,0.009503823297771117,0.16912126459608967,Upregulated
Feature0276,2-(Benzoyloxy)-3-hydroxysuccinic acid,C11 H10 O7,254.04268,NA,NA,2-(Benzoyloxy)-3-hydroxysuccinic acid,11,10,0,7,0,0,0,0,0.9090909090909092,0.6363636363636364,0.36363636363636376,49.93636363636363,7,0,0,0.4666666666666667,0,Lignin,416885.5591521443,711769.12962275,1.707348969032018,0.7717579643042272,0.17483424649153798,0.34471932508735253,Upregulated
Feature0275,trans-Aconitic acid,C6 H6 O6,174.01637,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of plant secondary metabolites;Biosynthesis of phenylpropanoids;2-Oxocarboxylic acid metabolism;Biosynthesis of plant hormones;Ascorbate and aldarate metabolism;Biosynthesis of terpenoids and steroids;Other,Superpathway of betalain biosynthesis;Other,trans-Aconitic acid,6,6,0,6,0,0,0,0,1,1,1,31.799999999999997,4,-2,-Inf,0.3333333333333333,-2,Tannin,1096563.5950932098,153872.274593588,0.14032225333954168,-2.8331842745485196,0.4398171619512193,0.5489688663770693,Downregulated
Feature0274,NA,C50 H80 O5 P2 S,854.52014,NA,NA,Feature0274,50,80,0,5,1,2,0,0,1.6,0.1,-1.5599999999999996,104.76,12,7,0.09523809523809525,0.14606741573033707,4,Lipid,605285.2628935985,55297.89800628211,0.09135840800406662,-3.4523186790110265,0.18592199207432927,0.34936989719461875,Downregulated
Feature0273,leu-gln,C11 H21 N3 O4,259.15323,NA,NA,leu-gln-peak2,11,21,3,4,0,0,0,0,1.9090909090909092,0.3636363636363637,-0.3636363636363633,70.66363636363636,3,-1,-1,-0.3333333333333333,-4,Protein,325191.30884040083,954470.186551824,2.9351036162539756,1.553411434857343,0.03538524479078965,0.17252933836885667,Upregulated
Feature0272,"N-acetyl-LL-2,6-diaminopimelic acid",C9 H16 N2 O5,232.10586,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Other,Other,"N-acetyl-LL-2,6-diaminopimelic acid",9,16,2,5,0,0,0,0,1.7777777777777777,0.5555555555555556,0,60.3,3,-2,-2,-0.3333333333333333,-4,Amino Sugar,574832.6852666116,1558137.6137291268,2.710593279862733,1.4386086553574606,0.0022565178237641727,0.15434581914546944,Upregulated
Feature0271,NA,C11 H9 N S,187.04563,NA,NA,Feature0271,11,9,1,0,1,0,0,0,0.8181818181818182,0,-0.3636363636363633,70.66363636363636,8,8,0.6666666666666666,0.6666666666666666,6,Unsaturated HC,2557193.8757680636,4248302.888672456,1.6613143527869827,0.7323250849181346,0.02161990683583027,0.16912126459608967,Upregulated
Feature0270,leu-gln,C11 H21 N3 O4,259.15324,NA,NA,leu-gln-peak1,11,21,3,4,0,0,0,0,1.9090909090909092,0.3636363636363637,-0.3636363636363633,70.66363636363636,3,-1,-1,-0.3333333333333333,-4,Protein,817660.836268218,1951798.1130589866,2.3870509953331513,1.255229387504056,0.0054636903310838845,0.15566454572065455,Upregulated
Feature0269,Gly-Phe,C11 H14 N2 O3,222.10048,NA,NA,Gly-Phe,11,14,2,3,0,0,0,0,1.2727272727272727,0.2727272727272727,-0.18181818181818168,65.48181818181817,6,3,0.16666666666666666,0.3333333333333333,1,Lignin,713927.4168880653,955425.836712519,1.3382674682492515,0.42036648410599275,0.09375498412756574,0.25931792540325765,Upregulated
Feature0268,3-formylsalicylic acid,C8 H6 O4,166.02653,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;ABC transporters;Degradation of aromatic compounds;Other,Superpathway of aromatic compound degradation via 2-oxopent-4-enoate;Superpathway of aromatic compound degradation via 3-oxoadipate,3-formylsalicylic acid,8,6,0,4,0,0,0,0,0.75,0.5,0.25,53.175,6,2,0.5,0.6666666666666666,2,Condensed HC,1142611.4144399571,1063699.7022781726,0.9309374025460243,-0.10324393255184766,0.8295124228755698,0.875875171257202,Downregulated
Feature0267,NA,C9 H22 N O8 P,303.10844,NA,NA,Feature0267,9,22,1,8,0,1,0,0,2.4444444444444446,0.8888888888888888,-0.8888888888888893,85.63333333333334,0,-8,10,-2,-10,Carbohydrate,37388027.01121357,15114575.283883434,0.4042624468884172,-1.3066359011816226,0.12611253600673009,0.29745163665035645,Downregulated
Feature0266,Gly-thr,C6 H12 N2 O4,176.0797,Other,NA,Gly-thr,6,12,2,4,0,0,0,0,2,0.6666666666666666,0.3333333333333335,50.8,2,-2,-Inf,-1,-4,Amino Sugar,579982.3698930154,1542677.3438885265,2.6598693752934106,1.4113553975145419,0.004140787690671339,0.15566454572065455,Upregulated
Feature0265,NA,C9 H24 N6 O P2,294.14866,NA,NA,Feature0265,9,24,6,1,0,2,0,0,2.6666666666666665,0.1111111111111111,-1.5555555555555554,104.63333333333333,2,1,-Inf,-13,-7,Other,1051939.5718544982,226928.67783391633,0.21572406239443626,-2.212740987647356,0.09310729868626481,0.25931792540325765,Downregulated
Feature0264,NA,C7 H17 N O10,275.08534,NA,NA,Feature0264,7,17,1,10,0,0,0,0,2.4285714285714284,1.4285714285714286,0.8571428571428572,35.87142857142857,0,-10,2.75,-6,-11,Carbohydrate,722368.2529761629,428966.193632878,0.593833120247926,-0.7518705349327655,0.07135102663889219,0.2238720285367076,Downregulated
Feature0263,D-Glucosamine 6-phosphate,C6 H14 N O8 P,259.04576,Metabolic pathways;Biosynthesis of secondary metabolites;Galactose metabolism;Phosphotransferase system (PTS);Other,Chitin biosynthesis;Superpathway of mycolyl-arabinogalactan-peptidoglycan complex biosynthesis;Other,D-Glucosamine 6-phosphate,6,14,1,8,0,1,0,0,2.3333333333333335,1.3333333333333333,0,60.3,1,-7,2.25,-Inf,-9,Carbohydrate,690845.9157738787,615799.5803831217,0.8913703711967511,-0.16590308775991128,0.5274623669043526,0.630291535920109,Downregulated
Feature0262,Luteolin,C15 H10 O6,286.04782,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of phenylpropanoids;Other,Other,Luteolin,15,10,0,6,0,0,0,0,0.6666666666666666,0.4,0.1333333333333333,56.5,11,5,0.5555555555555556,0.6666666666666666,5,Condensed HC,30251.830529707033,85558.51911875047,2.8282096527921756,1.4998890698759413,0.24755269512350878,0.3883624850102752,Upregulated
Feature0261,NA,C7 H7 N3 O4 P2,258.99119,NA,NA,Feature0261,7,7,3,4,0,2,0,0,1,0.5714285714285714,0,60.3,7,3,1,NA,-2,Lignin,467006.2493762217,152787.42347377233,0.3271635522604887,-1.6119160614669474,0.2804884647651995,0.42258614515285564,Downregulated
Feature0260,Abietin,C16 H22 O8,342.13151,Biosynthesis of secondary metabolites;Other,NA,Abietin,16,22,0,8,0,0,0,0,1.375,0.5,-0.375,70.9875,6,-2,-0.25,0.16666666666666666,-2,Lignin,79760.60326848106,93440.21703622966,1.1715084039886439,0.2283673036242256,0.3525290849556287,0.48811719455394736,Upregulated
Feature0259,2-Aminomuconic acid,C6 H7 N O4,157.03757,Metabolic pathways;Other,Other,2-Aminomuconic acid,6,7,1,4,0,0,0,0,1.1666666666666667,0.6666666666666666,0.6666666666666665,41.3,4,0,-1,0.3333333333333333,-1,Tannin,897734.6886840783,1409961.3227070132,1.570576853584403,0.651294540616286,0.036581909159933985,0.17252933836885667,Upregulated
Feature0258,3653579,C18 H24 O5,320.16251,NA,NA,3653579,18,24,0,5,0,0,0,0,1.3333333333333333,0.2777777777777778,-0.7777777777777777,82.46666666666667,7,2,0.15384615384615383,0.2903225806451613,2,Lignin,391061.7928536833,27418493.0306691,70.11294258789377,6.131608879834453,0.10135653361296407,0.26686502690663877,Upregulated
Feature0257,"2-Hydroxy-3,4,5-trimethoxybenzoic acid",C10 H12 O6,228.06339,Metabolic pathways;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Other,Other,"2-Hydroxy-3,4,5-trimethoxybenzoic acid",10,12,0,6,0,0,0,0,1.2,0.6,0,60.3,5,-1,-0.25,0.2857142857142857,-1,Lignin,477923.2955118883,83752.06533873614,0.17524164677729717,-2.512582417785185,0.3922848616569668,0.5225915546166897,Downregulated
Feature0256,NA,C14 H22 O10,350.12144,NA,NA,Feature0256,14,22,0,10,0,0,0,0,1.5714285714285714,0.7142857142857143,-0.14285714285714324,64.37142857142858,4,-6,-1.5,-0.1111111111111111,-6,Carbohydrate,686370.7253930203,154583.40687304133,0.22521853155162738,-2.1506025539804305,0.21495996255915062,0.36758153597614757,Downregulated
Feature0255,Troxipide,C15 H22 N2 O4,294.1581,NA,NA,Troxipide,15,22,2,4,0,0,0,0,1.4666666666666666,0.26666666666666666,-0.5333333333333332,75.5,6,2,0,0.18181818181818185,0,Lignin,674141.8284049353,1793372.8738804434,2.660230827278117,1.4115514332908625,0.00906685833482516,0.16912126459608967,Upregulated
Feature0254,4-hydroxy-4-(indol-3-ylmethyl)glutamic acid,C14 H16 N2 O5,292.10606,Metabolic pathways;Biosynthesis of secondary metabolites;Other,NA,4-hydroxy-4-(indol-3-ylmethyl)glutamic acid,14,16,2,5,0,0,0,0,1.1428571428571428,0.35714285714285715,0,60.3,8,3,0.14285714285714285,0.3684210526315789,1,Lignin,71322.40658451493,127046.658938666,1.7813007864242423,0.8329311472330381,0.028061611219612863,0.16912126459608967,Upregulated
Feature0253,NA,C11 H20 N4 O3,256.15361,NA,NA,Feature0253,11,20,4,3,0,0,0,0,1.818181818181818,0.2727272727272727,-0.18181818181818168,65.48181818181817,4,1,-0.75,-0.2727272727272727,-3,Lipid,95727.07956786294,154192.86053814567,1.6107548797499365,0.6877369653819548,0.0343320456670688,0.17252933836885667,Upregulated
Feature0252,MFCD00037215,C8 H14 N2 O5,218.09029,NA,NA,MFCD00037215,8,14,2,5,0,0,0,0,1.75,0.625,0.25,53.175,3,-2,-4,-0.42857142857142855,-4,Amino Sugar,670122.066296268,1051147.99429361,1.568591824028798,0.6494699857919373,0.20497795218619735,0.35949979306502305,Upregulated
Feature0251,N-Acetyl-4-aminosalicylic acid,C9 H9 N O4,195.05319,Metabolic pathways;Microbial metabolism in diverse environments;Other,Superpathway of betalain biosynthesis,N-Acetyl-4-aminosalicylic acid,9,9,1,4,0,0,0,0,1,0.4444444444444444,0.22222222222222232,53.96666666666666,6,2,0.25,0.5,1,Lignin,2554895.0326877134,1210228.9550751683,0.4736902845679826,-1.0779840124747682,0.05645509440376111,0.19904785861944638,Downregulated
Feature0250,NA,C12 H19 N O8,305.11118,NA,NA,Feature0250,12,19,1,8,0,0,0,0,1.5833333333333333,0.6666666666666666,0,60.3,4,-4,-1.6666666666666667,-0.14285714285714285,-5,Amino Sugar,1239758.1654949854,1554852.3263550866,1.254157762077975,0.32671883797386597,0.401377276992393,0.5300039719359012,Upregulated
Feature0249,"10,16-Dihydroxyhexadecanoic acid",C16 H32 O4,288.23015,Other,NA,"10,16-Dihydroxyhexadecanoic acid",16,32,0,4,0,0,0,0,2,0.25,-1.5,103.05,1,-3,-0.25,-0.07142857142857142,-3,Lipid,38432.84192946243,52040.62433548313,1.3540665150653102,0.4372986093692688,0.16488079357659832,0.3376600682826145,Upregulated
Feature0248,"1-(3-Methoxyphenyl)-2,3-butanedione",C11 H12 O3,192.07867,Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Other,NA,"1-(3-Methoxyphenyl)-2,3-butanedione",11,12,0,3,0,0,0,0,1.0909090909090908,0.2727272727272727,-0.5454545454545459,75.84545454545456,6,3,0.375,0.47368421052631576,3,Lignin,134212.02696673613,201017.89901414595,1.4977636770508456,0.5828100077466315,0.3422740490954165,0.48171903206021577,Upregulated
Feature0247,NA,C28 H41 N O6,487.29353,NA,NA,Feature0247,28,41,1,6,0,0,0,0,1.4642857142857142,0.21428571428571427,-0.9285714285714288,86.76428571428572,9,3,0.09523809523809525,0.20833333333333337,2,Lignin,33059.60310843883,54077.05351954213,1.6357441842893257,0.7099471413635124,0.036958214290896164,0.17252933836885667,Upregulated
Feature0246,"9-Hydroxy-2-(2-hydroxy-2-propanyl)-2,3-dihydro-7H-furo[3,2-g]chromen-7-one",C14 H14 O5,262.08415,NA,NA,"9-Hydroxy-2-(2-hydroxy-2-propanyl)-2,3-dihydro-7H-furo[3,2-g]chromen-7-one",14,14,0,5,0,0,0,0,1,0.35714285714285715,-0.2857142857142856,68.44285714285714,8,3,0.3333333333333333,0.4782608695652174,3,Lignin,25849.67484964007,43545.1543446325,1.6845532718659642,0.7523660525864798,0.01771982510182278,0.16912126459608967,Upregulated
Feature0245,(2E)-3-[4-(Sulfooxy)phenyl]acrylic acid,C9 H8 O6 S,244.00421,NA,NA,(2E)-3-[4-(Sulfooxy)phenyl]acrylic acid-peak2,9,8,0,6,1,0,0,0,0.8888888888888888,0.6666666666666666,0.6666666666666665,41.3,6,0,-0.5,0.4,-1,Tannin,47408.050330572136,72018.5769439756,1.5191212556052494,0.6032370297337257,0.04905954682514067,0.1831186941809009,Upregulated
Feature0244,"(1R,5R)-3,3,5-Trimethylcyclohexyl 5-oxo-L-prolinate",C14 H23 N O3,253.16783,NA,NA,"(1R,5R)-3,3,5-Trimethylcyclohexyl 5-oxo-L-prolinate",14,23,1,3,0,0,0,0,1.6428571428571428,0.21428571428571427,-1,88.8,4,1,0,0.13043478260869565,0,Lipid,38043.998972148765,50324.634978018934,1.322800871035155,0.40359590062479583,0.18042327248724005,0.34471932508735253,Upregulated
Feature0243,NA,C7 H17 N8 O6 P,340.10075,Other,NA,Feature0243,7,17,8,6,0,1,0,0,2.4285714285714284,0.8571428571428571,2,3.299999999999997,4,-2,1.375,1.6,-11,Carbohydrate,497004.664450068,170259.83112048786,0.3425718978088045,-1.545521287174608,0.3146228100202795,0.45244106620631586,Downregulated
Feature0242,NA,C4 H10 N6 P2,204.04415,NA,NA,Feature0242,4,10,6,0,0,2,0,0,2.5,0,-0.5,74.55,4,4,1,1,-4,Lipid,1389780.8443503527,2335449.7589762164,1.6804446315907549,0.7488430085516626,0.17995185723903429,0.34471932508735253,Upregulated
Feature0241,"(2E)-3-(4,5-Dihydroxy-2,3-dimethoxyphenyl)-2-propen-1-yl hydrogen sulfate",C11 H14 O8 S,306.04103,NA,NA,"(2E)-3-(4,5-Dihydroxy-2,3-dimethoxyphenyl)-2-propen-1-yl hydrogen sulfate",11,14,0,8,1,0,0,0,1.2727272727272727,0.7272727272727273,0.36363636363636376,49.93636363636363,5,-3,-2,0,-4,Tannin,34841.7042438758,53031.8122107009,1.5220785940751567,0.6060428557895449,0.03309860921977475,0.17252933836885667,Upregulated
Feature0240,L-Alanyl-L-glutamine,C8 H15 N3 O4,217.10623,Metabolic pathways;Biosynthesis of amino acids;Other,NA,L-Alanyl-L-glutamine,8,15,3,4,0,0,0,0,1.875,0.5,0.25,53.175,3,-1,-4,-0.6666666666666666,-4,Protein,253242.09655541833,482652.1573767767,1.9058922822934192,0.9304665829453401,0.004257280144743666,0.15566454572065455,Upregulated
Feature0239,Catechin,C15 H14 O6,290.07918,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of phenylpropanoids;Other,NA,Catechin,15,14,0,6,0,0,0,0,0.9333333333333332,0.4,-0.13333333333333375,64.10000000000001,9,3,0.3333333333333333,0.5,3,Lignin,907874.6683980707,1312785.0620187216,1.4459981181489603,0.532065674737904,0.41736647093218804,0.5406792918894254,Upregulated
Feature0238,NA,C30 H50 O6 S,538.3329,NA,NA,Feature0238,30,50,0,6,1,0,0,0,1.6666666666666667,0.2,-1.2000000000000002,94.5,6,0,-0.04347826086956521,0.07692307692307693,-1,Lipid,949706.5428156109,369174.589489409,0.388724909059709,-1.363178537955002,0.5779278100018251,0.6862892743771674,Downregulated
Feature0237,MFCD00155202,C10 H12 O4,196.07358,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Other,Other,MFCD00155202-peak2,10,12,0,4,0,0,0,0,1.2,0.4,-0.4000000000000003,71.7,5,1,0.16666666666666666,0.375,1,Lignin,522915.65584272245,2310365.982580777,4.418238308159713,2.143471235969797,0.04129134065827205,0.18042689182236984,Upregulated
Feature0236,pseudouridine,C9 H12 N2 O6,244.06949,Metabolic pathways;ABC transporters;Other,Other,pseudouridine,9,12,2,6,0,0,0,0,1.3333333333333333,0.6666666666666666,0.6666666666666665,41.3,5,-1,-3,0,-3,Tannin,319875.76746752235,312420.855027891,0.9766943507516922,-0.034020942770424424,0.9683791437667207,0.9798392519769779,Downregulated
Feature0235,"(6E,8R,10Z)-8-Hydroxy-3-oxo-6,10-hexadecadienoic acid",C16 H26 O4,282.18315,Other,NA,"(6E,8R,10Z)-8-Hydroxy-3-oxo-6,10-hexadecadienoic acid",16,26,0,4,0,0,0,0,1.625,0.25,-1.125,92.3625,4,0,0,0.14285714285714285,0,Lipid,457260.50541390554,1970919.0856224727,4.310276226105348,2.1077803280760263,0.23597137670986987,0.37535912016174644,Upregulated
Feature0234,"2,4,6-Trihydroxyacetophenone",C8 H8 O4,168.0422,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of cofactors;Degradation of aromatic compounds;Other,Superpathway of aromatic compound degradation via 2-oxopent-4-enoate;Superpathway of aromatic compound degradation via 3-oxoadipate;Other,"2,4,6-Trihydroxyacetophenone-peak2",8,8,0,4,0,0,0,0,1,0.5,0,60.3,5,1,0.25,0.5,1,Lignin,437654.02695870004,2295569.177195018,5.245168639592213,2.390989158234801,0.21181688569382986,0.36586552983479703,Upregulated
Feature0233,NA,C12 H15 N3 O9 P2,407.02843,NA,NA,Feature0233,12,15,3,9,0,2,0,0,1.25,0.75,0.16666666666666652,55.55,8,-1,3,-0.6,-6,Tannin,947473.6505325333,75180.1707189108,0.07934803324256598,-3.655661725584606,0.022384803870366874,0.16912126459608967,Downregulated
Feature0232,cis-trihomoaconitic acid,C9 H12 O6,216.06335,Metabolic pathways;Microbial metabolism in diverse environments;2-Oxocarboxylic acid metabolism;Other,NA,cis-trihomoaconitic acid-peak1,9,12,0,6,0,0,0,0,1.3333333333333333,0.6666666666666666,0,60.3,4,-2,-0.6666666666666666,0.16666666666666666,-2,Tannin,1705039.33666537,1380037.4012089102,0.8093874267487093,-0.30509765693534463,0.3758712007518885,0.5104421410784786,Downregulated
Feature0231,Pyrogallol,C6 H6 O3,126.03174,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Other,NA,Pyrogallol,6,6,0,3,0,0,0,0,1,0.5,0,60.3,4,1,0.3333333333333333,0.5555555555555556,1,Lignin,1465727.6175594206,2791470.2830855264,1.9044945661415567,0.929408171644066,0.22744644457318927,0.37535912016174644,Upregulated
Feature0230,NA,C27 H37 N O7,487.25721,NA,NA,Feature0230,27,37,1,7,0,0,0,0,1.3703703703703705,0.25925925925925924,-0.7407407407407405,81.4111111111111,10,3,0.10526315789473684,0.24444444444444444,2,Lignin,43922.83787504563,58864.65169339847,1.340183251839515,0.42243028310419,0.06441310881126416,0.2112639078681919,Upregulated
Feature0229,NA,C10 H20 O9,284.11082,NA,NA,Feature0229,10,20,0,9,0,0,0,0,2,0.9,-0.20000000000000015,66,1,-8,-8,-0.6363636363636364,-8,Carbohydrate,278558.3582768857,532564.6679958337,1.911860305647217,0.934977113427096,0.13325414795743867,0.2998557752594217,Upregulated
Feature0228,5-Aminonicotinic acid,C6 H6 N2 O2,138.04298,Metabolic pathways;Other,NA,5-Aminonicotinic acid,6,6,2,2,0,0,0,0,1,0.3333333333333333,0.6666666666666665,41.3,5,3,0.5,0.6666666666666666,1,Lignin,374988.271873685,1128666.889335874,3.0098725053354896,1.5897023774116124,0.04925999960421896,0.1831186941809009,Upregulated
Feature0227,NA,C27 H37 N O6,471.26226,NA,NA,Feature0227,27,37,1,6,0,0,0,0,1.3703703703703705,0.2222222222222222,-0.8148148148148149,83.52222222222223,10,4,0.15,0.2608695652173913,3,Lignin,34395.279797341165,49419.51780921937,1.4368110421081561,0.5228703425618701,0.09715011417141164,0.26580271237298225,Upregulated
Feature0226,2-[3-carboxylato-3-(methylammonio)propyl]-L-histidine dizwitterion,C11 H18 N4 O4,270.13292,NA,NA,2-[3-carboxylato-3-(methylammonio)propyl]-L-histidine dizwitterion,11,18,4,4,0,0,0,0,1.6363636363636365,0.3636363636363637,0.18181818181818168,55.11818181818182,5,1,-1,-0.2,-3,Protein,702505.6107092707,663901.6911585483,0.9450482402386129,-0.08154012092220661,0.831041555957528,0.875875171257202,Downregulated
Feature0225,UNII:74D1OHC38H,C19 H32 O4,324.23021,Metabolic pathways;Biosynthesis of secondary metabolites;Other,NA,UNII:74D1OHC38H,19,32,0,4,0,0,0,0,1.6842105263157894,0.21052631578947367,-1.2631578947368425,96.3,4,0,0,0.1176470588235294,0,Lipid,52369.510682567,548038.5684440406,10.464840348918406,3.3874783969653977,0.011310731420655503,0.16912126459608967,Upregulated
Feature0224,val-phe,C14 H20 N2 O3,264.14747,Metabolic pathways;Other,NA,val-phe,14,20,2,3,0,0,0,0,1.4285714285714286,0.21428571428571427,-0.5714285714285712,76.58571428571427,6,3,0.1111111111111111,0.23809523809523808,1,Lignin,146872.87216073167,850617.3825309357,5.791521402264502,2.533942386414863,0.08609640193903452,0.2565444413244287,Upregulated
Feature0223,(-)-Shikimic acid,C7 H10 O5,174.05282,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of cofactors;Biosynthesis of plant secondary metabolites;Degradation of aromatic compounds;Biosynthesis of amino acids;Biosynthesis of phenylpropanoids;2-Oxocarboxylic acid metabolism;Biosynthesis of plant hormones;Other,Superpathway of branched chain amino acid biosynthesis;Superpathway of aromatic compound degradation via 2-oxopent-4-enoate;Superpathway of aromatic compound degradation via 3-oxoadipate;Superpathway of chorismate metabolism;Other,(-)-Shikimic acid-peak1,7,10,0,5,0,0,0,0,1.4285714285714286,0.7142857142857143,0,60.3,3,-2,-1,0.1111111111111111,-2,Tannin,718855.504742701,552367.5170661813,0.7683985354802138,-0.3800733255682617,0.3988051070596156,0.5286486302883276,Downregulated
Feature0222,NP-008177,C28 H41 N O5,471.29858,NA,NA,NP-008177,28,41,1,5,0,0,0,0,1.4642857142857142,0.17857142857142858,-1,88.8,9,4,0.13636363636363635,0.22448979591836735,3,Lignin,60541.1148559737,97756.334585031,1.6147098516040164,0.6912749492791788,0.03252647491726268,0.17252933836885667,Upregulated
Feature0221,D-(-)-Mannitol,C6 H14 O6,182.07905,Metabolic pathways;ABC transporters;Galactose metabolism;Fructose and mannose metabolism;Phosphotransferase system (PTS);Other,Other,D-(-)-Mannitol,6,14,0,6,0,0,0,0,2.3333333333333335,1,-0.33333333333333304,69.79999999999998,0,-6,-Inf,-1,-6,Carbohydrate,3120962.3653022265,2443387.0042523467,0.7828953759318193,-0.35310857244068317,0.22959414198287828,0.37535912016174644,Downregulated
Feature0220,2271703,C10 H17 N O5,231.11056,NA,NA,2271703,10,17,1,5,0,0,0,0,1.7,0.5,-0.4000000000000003,71.7,3,-2,-0.75,-0.07692307692307693,-3,Protein,736431.5955622654,683594.134627188,0.9282520450596148,-0.1074115063596069,0.7620238596730998,0.8554825376281765,Downregulated
Feature0219,2-Hydroxybenzyl alcohol,C7 H8 O2,124.05246,Metabolic pathways;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Other,Superpathway of aromatic compound degradation via 2-oxopent-4-enoate;Other,2-Hydroxybenzyl alcohol,7,8,0,2,0,0,0,0,1.1428571428571428,0.2857142857142857,-0.5714285714285712,76.58571428571427,4,2,0.4,0.5,2,Lignin,2172694.921619365,139855.08941073233,0.06436940962999756,-3.957480952677616,0.21629280870350556,0.36802059988357666,Downregulated
Feature0218,2'-Deoxyinosine,C10 H12 N4 O4,252.08587,Metabolic pathways;ABC transporters;Other,Other,2'-Deoxyinosine,10,12,4,4,0,0,0,0,1.2,0.4,0.7999999999999998,37.5,7,3,-0.5,0.25,-1,Lignin,346971.023832898,221655.85505665466,0.6388310257383469,-0.6464937138979188,0.02135647178073489,0.16912126459608967,Downregulated
Feature0217,S-inosyl-L-homocysteine,C14 H19 N5 O6 S,385.10554,Metabolic pathways;Biosynthesis of secondary metabolites;Other,NA,S-inosyl-L-homocysteine,14,19,5,6,1,0,0,0,1.3571428571428572,0.42857142857142855,0.7142857142857144,39.942857142857136,8,2,-2,-0.2,-4,Lignin,105928.33947001646,182751.15057783067,1.7252337900525598,0.7867918777720353,0.020836398782322983,0.16912126459608967,Upregulated
Feature0216,asp-leu,C10 H18 N2 O5,246.12157,Metabolic pathways;Other,NA,asp-leu-peak1,10,18,2,5,0,0,0,0,1.8,0.5,-0.20000000000000015,66,3,-2,-1.3333333333333333,-0.2727272727272727,-4,Protein,320625.4187615573,701184.971598809,2.186928828996762,1.1289062703520893,0.06050495009180817,0.20692692931398393,Upregulated
Feature0215,lys-leu,C12 H25 N3 O3,259.18964,NA,NA,lys-leu,12,25,3,3,0,0,0,0,2.0833333333333335,0.25,-0.833333333333333,84.04999999999998,2,-1,-0.6666666666666666,-0.3333333333333333,-4,Lipid,362000.53920173633,312859.669931408,0.864251944544914,-0.21047615036885445,0.7665654853453095,0.8567496600918165,Downregulated
Feature0214,2-Aminooctanedioic acid,C8 H15 N O4,189.10013,NA,NA,2-Aminooctanedioic acid-peak2,8,15,1,4,0,0,0,0,1.875,0.5,-0.5,74.55,2,-2,-1,-0.2,-3,Protein,2041436.4644626733,1280908.9830994103,0.6274547385615347,-0.6724167008564822,0.18499807882279234,0.34936989719461875,Downregulated
Feature0213,beta-D-Xylopyranosyl-(1->4)-beta-D-xylopyranosyl-(1->4)-beta-D-xylopyranosyl-(1->4)-beta-D-xylopyranose,C20 H34 O17,546.17964,ABC transporters,NA,beta-D-Xylopyranosyl-(1->4)-beta-D-xylopyranosyl-(1->4)-beta-D-xylopyranosyl-(1->4)-beta-D-xylopyranose,20,34,0,17,0,0,0,0,1.7,0.85,0,60.3,4,-13,-4.333333333333333,-0.391304347826087,-13,Carbohydrate,285172.566283118,566501.8010375226,1.986522786610204,0.9902453421000598,0.02832468795379506,0.16912126459608967,Upregulated
Feature0212,N-Acetylalanine,C5 H9 N O3,131.05829,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;ABC transporters;Biosynthesis of cofactors;Biosynthesis of plant secondary metabolites;Biosynthesis of amino acids;Other,Other,N-Acetylalanine,5,9,1,3,0,0,0,0,1.8,0.6,0,60.3,2,-1,-2,-0.2,-2,Amino Sugar,1188237.4512182034,1115622.2640973218,0.9388883197996872,-0.09097453450923725,0.7629303332648942,0.8554825376281765,Downregulated
