FeatureID,Name,Formula,MW,KEGG Pathways,Metabolika Pathways,name4plot,C,H,N,O,S,P,F,Cl,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class,control_means,treatment_means,ratio,log2FC,pval,pval.adj,Comment
Feature0278,Phloroacetophenone,C8 H8 O4,168.04224,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of cofactors;Degradation of aromatic compounds;Other,Superpathway of aromatic compound degradation via 2-oxopent-4-enoate;Superpathway of aromatic compound degradation via 3-oxoadipate;Other,Phloroacetophenone,8,8,0,4,0,0,0,0,1,0.5,0,60.3,5,1,0.25,0.5,1,Lignin,1230788.697231211,920388.6058332643,0.7478039145986436,-0.4192680714617162,0.3308302432965697,0.8258681985943563,Downregulated
Feature0277,Dodecyl sulfate,C12 H26 O4 S,266.15522,NA,NA,Dodecyl sulfate-peak1,12,26,0,4,1,0,0,0,2.1666666666666665,0.3333333333333333,-1.333333333333333,98.29999999999998,0,-4,-0.7142857142857143,-0.3333333333333333,-5,Protein,1263872.9658929268,1135050.505673779,0.8980732528540677,-0.15509496927602756,0.7386613226547596,0.9006456949859296,Downregulated
Feature0276,2-(Benzoyloxy)-3-hydroxysuccinic acid,C11 H10 O7,254.04268,NA,NA,2-(Benzoyloxy)-3-hydroxysuccinic acid,11,10,0,7,0,0,0,0,0.9090909090909092,0.6363636363636364,0.36363636363636376,49.93636363636363,7,0,0,0.4666666666666667,0,Lignin,416885.5591521443,536840.251090021,1.2877400987020005,0.3648414473736177,0.32708172549812864,0.8247223872174839,Upregulated
Feature0275,trans-Aconitic acid,C6 H6 O6,174.01637,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of plant secondary metabolites;Biosynthesis of phenylpropanoids;2-Oxocarboxylic acid metabolism;Biosynthesis of plant hormones;Ascorbate and aldarate metabolism;Biosynthesis of terpenoids and steroids;Other,Superpathway of betalain biosynthesis;Other,trans-Aconitic acid,6,6,0,6,0,0,0,0,1,1,1,31.799999999999997,4,-2,-Inf,0.3333333333333333,-2,Tannin,1096563.5950932098,96498.18921259239,0.08800054063840217,-3.506343802684497,0.4170844698502957,0.8803647474626204,Downregulated
Feature0274,NA,C50 H80 O5 P2 S,854.52014,NA,NA,Feature0274,50,80,0,5,1,2,0,0,1.6,0.1,-1.5599999999999996,104.76,12,7,0.09523809523809525,0.14606741573033707,4,Lipid,605285.2628935985,110356.02041161203,0.1823206794826776,-2.4554498884467306,0.2133467334504567,0.8033925546539246,Downregulated
Feature0273,leu-gln,C11 H21 N3 O4,259.15323,NA,NA,leu-gln-peak2,11,21,3,4,0,0,0,0,1.9090909090909092,0.3636363636363637,-0.3636363636363633,70.66363636363636,3,-1,-1,-0.3333333333333333,-4,Protein,325191.30884040083,303991.836374042,0.9348092280142603,-0.09725611906283786,0.9175779824755053,0.947196658956064,Downregulated
Feature0272,"N-acetyl-LL-2,6-diaminopimelic acid",C9 H16 N2 O5,232.10586,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Other,Other,"N-acetyl-LL-2,6-diaminopimelic acid",9,16,2,5,0,0,0,0,1.7777777777777777,0.5555555555555556,0,60.3,3,-2,-2,-0.3333333333333333,-4,Amino Sugar,574832.6852666116,1304582.3930295247,2.2694993281818165,1.1823740612086526,0.2528120776426989,0.8033925546539246,Upregulated
Feature0271,NA,C11 H9 N S,187.04563,NA,NA,Feature0271,11,9,1,0,1,0,0,0,0.8181818181818182,0,-0.3636363636363633,70.66363636363636,8,8,0.6666666666666666,0.6666666666666666,6,Unsaturated HC,2557193.8757680636,4300912.919723246,1.6818876974791164,0.7500813775912991,0.013661371046161918,0.8033925546539246,Upregulated
Feature0270,leu-gln,C11 H21 N3 O4,259.15324,NA,NA,leu-gln-peak1,11,21,3,4,0,0,0,0,1.9090909090909092,0.3636363636363637,-0.3636363636363633,70.66363636363636,3,-1,-1,-0.3333333333333333,-4,Protein,817660.836268218,733076.6613818243,0.8965534716418196,-0.15753846497611942,0.323195981755439,0.8247223872174839,Downregulated
Feature0269,Gly-Phe,C11 H14 N2 O3,222.10048,NA,NA,Gly-Phe,11,14,2,3,0,0,0,0,1.2727272727272727,0.2727272727272727,-0.18181818181818168,65.48181818181817,6,3,0.16666666666666666,0.3333333333333333,1,Lignin,713927.4168880653,1253808.9743015987,1.7562135094444482,0.8124682493674681,0.24586264794626808,0.8033925546539246,Upregulated
Feature0268,3-formylsalicylic acid,C8 H6 O4,166.02653,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;ABC transporters;Degradation of aromatic compounds;Other,Superpathway of aromatic compound degradation via 2-oxopent-4-enoate;Superpathway of aromatic compound degradation via 3-oxoadipate,3-formylsalicylic acid,8,6,0,4,0,0,0,0,0.75,0.5,0.25,53.175,6,2,0.5,0.6666666666666666,2,Condensed HC,1142611.4144399571,825505.7631344023,0.7224728833459257,-0.46898465508929404,0.23819566042031476,0.8033925546539246,Downregulated
Feature0267,NA,C9 H22 N O8 P,303.10844,NA,NA,Feature0267,9,22,1,8,0,1,0,0,2.4444444444444446,0.8888888888888888,-0.8888888888888893,85.63333333333334,0,-8,10,-2,-10,Carbohydrate,37388027.01121357,24287784.3061281,0.6496139606094649,-0.622345457614241,0.28155859546233836,0.8033925546539246,Downregulated
Feature0266,Gly-thr,C6 H12 N2 O4,176.0797,Other,NA,Gly-thr,6,12,2,4,0,0,0,0,2,0.6666666666666666,0.3333333333333335,50.8,2,-2,-Inf,-1,-4,Amino Sugar,579982.3698930154,909299.0805689606,1.5678046916093185,0.6487458477205642,0.21371552542618946,0.8033925546539246,Upregulated
Feature0265,NA,C9 H24 N6 O P2,294.14866,NA,NA,Feature0265,9,24,6,1,0,2,0,0,2.6666666666666665,0.1111111111111111,-1.5555555555555554,104.63333333333333,2,1,-Inf,-13,-7,Other,1051939.5718544982,2239068.2598095965,2.1285141463613453,1.089846678476463,0.20171147136009882,0.8033925546539246,Upregulated
Feature0264,NA,C7 H17 N O10,275.08534,NA,NA,Feature0264,7,17,1,10,0,0,0,0,2.4285714285714284,1.4285714285714286,0.8571428571428572,35.87142857142857,0,-10,2.75,-6,-11,Carbohydrate,722368.2529761629,1259211.3985474925,1.7431710119589718,0.8017141104863952,0.25763482541302546,0.8033925546539246,Upregulated
Feature0263,D-Glucosamine 6-phosphate,C6 H14 N O8 P,259.04576,Metabolic pathways;Biosynthesis of secondary metabolites;Galactose metabolism;Phosphotransferase system (PTS);Other,Chitin biosynthesis;Superpathway of mycolyl-arabinogalactan-peptidoglycan complex biosynthesis;Other,D-Glucosamine 6-phosphate,6,14,1,8,0,1,0,0,2.3333333333333335,1.3333333333333333,0,60.3,1,-7,2.25,-Inf,-9,Carbohydrate,690845.9157738787,631133.0647490043,0.9135656017333696,-0.1304197646145323,0.7223915463977593,0.9006456949859296,Downregulated
Feature0262,Luteolin,C15 H10 O6,286.04782,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of phenylpropanoids;Other,Other,Luteolin,15,10,0,6,0,0,0,0,0.6666666666666666,0.4,0.1333333333333333,56.5,11,5,0.5555555555555556,0.6666666666666666,5,Condensed HC,30251.830529707033,32706.377964308533,1.081137154070434,0.11254955632477455,0.7611308402048602,0.9006456949859296,Upregulated
Feature0261,NA,C7 H7 N3 O4 P2,258.99119,NA,NA,Feature0261,7,7,3,4,0,2,0,0,1,0.5714285714285714,0,60.3,7,3,1,NA,-2,Lignin,467006.2493762217,140609.32449906218,0.3010866014895378,-1.7317495860764804,0.2665403506043206,0.8033925546539246,Downregulated
Feature0260,Abietin,C16 H22 O8,342.13151,Biosynthesis of secondary metabolites;Other,NA,Abietin,16,22,0,8,0,0,0,0,1.375,0.5,-0.375,70.9875,6,-2,-0.25,0.16666666666666666,-2,Lignin,79760.60326848106,80175.22925172964,1.0051983807325644,0.007480252305160674,0.9756464359028731,0.97850756914599,Upregulated
Feature0259,2-Aminomuconic acid,C6 H7 N O4,157.03757,Metabolic pathways;Other,Other,2-Aminomuconic acid,6,7,1,4,0,0,0,0,1.1666666666666667,0.6666666666666666,0.6666666666666665,41.3,4,0,-1,0.3333333333333333,-1,Tannin,897734.6886840783,1100280.4191933468,1.2256186967735034,0.2935102108094757,0.17436125198150995,0.8033925546539246,Upregulated
Feature0258,3653579,C18 H24 O5,320.16251,NA,NA,3653579,18,24,0,5,0,0,0,0,1.3333333333333333,0.2777777777777778,-0.7777777777777777,82.46666666666667,7,2,0.15384615384615383,0.2903225806451613,2,Lignin,391061.7928536833,565073.8093222607,1.444973197710686,0.5310427329415316,0.46264766958562564,0.8803647474626204,Upregulated
Feature0257,"2-Hydroxy-3,4,5-trimethoxybenzoic acid",C10 H12 O6,228.06339,Metabolic pathways;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Other,Other,"2-Hydroxy-3,4,5-trimethoxybenzoic acid",10,12,0,6,0,0,0,0,1.2,0.6,0,60.3,5,-1,-0.25,0.2857142857142857,-1,Lignin,477923.2955118883,118552.7999923874,0.2480582158386092,-2.011249353930395,0.42800480985667033,0.8803647474626204,Downregulated
Feature0256,NA,C14 H22 O10,350.12144,NA,NA,Feature0256,14,22,0,10,0,0,0,0,1.5714285714285714,0.7142857142857143,-0.14285714285714324,64.37142857142858,4,-6,-1.5,-0.1111111111111111,-6,Carbohydrate,686370.7253930203,111715.84817381001,0.16276313082822813,-2.6191541581532425,0.19252191958531584,0.8033925546539246,Downregulated
Feature0255,Troxipide,C15 H22 N2 O4,294.1581,NA,NA,Troxipide,15,22,2,4,0,0,0,0,1.4666666666666666,0.26666666666666666,-0.5333333333333332,75.5,6,2,0,0.18181818181818185,0,Lignin,674141.8284049353,846579.7977369124,1.2557888593561637,0.3285939187151146,0.44822514191479723,0.8803647474626204,Upregulated
Feature0254,4-hydroxy-4-(indol-3-ylmethyl)glutamic acid,C14 H16 N2 O5,292.10606,Metabolic pathways;Biosynthesis of secondary metabolites;Other,NA,4-hydroxy-4-(indol-3-ylmethyl)glutamic acid,14,16,2,5,0,0,0,0,1.1428571428571428,0.35714285714285715,0,60.3,8,3,0.14285714285714285,0.3684210526315789,1,Lignin,71322.40658451493,76666.11712984744,1.0749233067311093,0.10423373056288855,0.7660269636559064,0.9006456949859296,Upregulated
Feature0253,NA,C11 H20 N4 O3,256.15361,NA,NA,Feature0253,11,20,4,3,0,0,0,0,1.818181818181818,0.2727272727272727,-0.18181818181818168,65.48181818181817,4,1,-0.75,-0.2727272727272727,-3,Lipid,95727.07956786294,1367018.578529472,14.280374839601826,3.835961943451663,0.2524818496793955,0.8033925546539246,Upregulated
Feature0252,MFCD00037215,C8 H14 N2 O5,218.09029,NA,NA,MFCD00037215,8,14,2,5,0,0,0,0,1.75,0.625,0.25,53.175,3,-2,-4,-0.42857142857142855,-4,Amino Sugar,670122.066296268,1441079.1020494287,2.150472540046626,1.1046537092451336,0.07965446765038037,0.8033925546539246,Upregulated
Feature0251,N-Acetyl-4-aminosalicylic acid,C9 H9 N O4,195.05319,Metabolic pathways;Microbial metabolism in diverse environments;Other,Superpathway of betalain biosynthesis,N-Acetyl-4-aminosalicylic acid,9,9,1,4,0,0,0,0,1,0.4444444444444444,0.22222222222222232,53.96666666666666,6,2,0.25,0.5,1,Lignin,2554895.0326877134,2051984.0841123732,0.8031578823626718,-0.31624447861123256,0.357937510254295,0.8602368248501651,Downregulated
Feature0250,NA,C12 H19 N O8,305.11118,NA,NA,Feature0250,12,19,1,8,0,0,0,0,1.5833333333333333,0.6666666666666666,0,60.3,4,-4,-1.6666666666666667,-0.14285714285714285,-5,Amino Sugar,1239758.1654949854,1304183.80411345,1.0519662950497624,0.07308848148996841,0.8533185944891332,0.9206150136128818,Upregulated
Feature0249,"10,16-Dihydroxyhexadecanoic acid",C16 H32 O4,288.23015,Other,NA,"10,16-Dihydroxyhexadecanoic acid",16,32,0,4,0,0,0,0,2,0.25,-1.5,103.05,1,-3,-0.25,-0.07142857142857142,-3,Lipid,38432.84192946243,51631.671042375136,1.3434257902951108,0.42591663029772475,0.5598720417123413,0.9006456949859296,Upregulated
Feature0248,"1-(3-Methoxyphenyl)-2,3-butanedione",C11 H12 O3,192.07867,Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Other,NA,"1-(3-Methoxyphenyl)-2,3-butanedione",11,12,0,3,0,0,0,0,1.0909090909090908,0.2727272727272727,-0.5454545454545459,75.84545454545456,6,3,0.375,0.47368421052631576,3,Lignin,134212.02696673613,165898.603918705,1.236093423727385,0.3057877860049682,0.6049747291193367,0.9006456949859296,Upregulated
Feature0247,NA,C28 H41 N O6,487.29353,NA,NA,Feature0247,28,41,1,6,0,0,0,0,1.4642857142857142,0.21428571428571427,-0.9285714285714288,86.76428571428572,9,3,0.09523809523809525,0.20833333333333337,2,Lignin,33059.60310843883,37457.776315004565,1.1330376892952794,0.18019585167478763,0.5596508020592807,0.9006456949859296,Upregulated
Feature0246,"9-Hydroxy-2-(2-hydroxy-2-propanyl)-2,3-dihydro-7H-furo[3,2-g]chromen-7-one",C14 H14 O5,262.08415,NA,NA,"9-Hydroxy-2-(2-hydroxy-2-propanyl)-2,3-dihydro-7H-furo[3,2-g]chromen-7-one",14,14,0,5,0,0,0,0,1,0.35714285714285715,-0.2857142857142856,68.44285714285714,8,3,0.3333333333333333,0.4782608695652174,3,Lignin,25849.67484964007,28485.7907274689,1.1019786861212892,0.14009632034783134,0.6354884712129385,0.9006456949859296,Upregulated
Feature0245,(2E)-3-[4-(Sulfooxy)phenyl]acrylic acid,C9 H8 O6 S,244.00421,NA,NA,(2E)-3-[4-(Sulfooxy)phenyl]acrylic acid-peak2,9,8,0,6,1,0,0,0,0.8888888888888888,0.6666666666666666,0.6666666666666665,41.3,6,0,-0.5,0.4,-1,Tannin,47408.050330572136,46293.5494651708,0.9764913161872294,-0.03432088042130188,0.9144243700395158,0.947196658956064,Downregulated
Feature0244,"(1R,5R)-3,3,5-Trimethylcyclohexyl 5-oxo-L-prolinate",C14 H23 N O3,253.16783,NA,NA,"(1R,5R)-3,3,5-Trimethylcyclohexyl 5-oxo-L-prolinate",14,23,1,3,0,0,0,0,1.6428571428571428,0.21428571428571427,-1,88.8,4,1,0,0.13043478260869565,0,Lipid,38043.998972148765,47071.306981646834,1.237285991309872,0.30717900925203373,0.6944951302644573,0.9006456949859296,Upregulated
Feature0243,NA,C7 H17 N8 O6 P,340.10075,Other,NA,Feature0243,7,17,8,6,0,1,0,0,2.4285714285714284,0.8571428571428571,2,3.299999999999997,4,-2,1.375,1.6,-11,Carbohydrate,497004.664450068,424061.3864734917,0.8532342185212939,-0.22898626950300935,0.8289449546392533,0.9147573807543447,Downregulated
Feature0242,NA,C4 H10 N6 P2,204.04415,NA,NA,Feature0242,4,10,6,0,0,2,0,0,2.5,0,-0.5,74.55,4,4,1,1,-4,Lipid,1389780.8443503527,1750604.3780382234,1.2596262102436275,0.3329956824296327,0.4068315346862177,0.8803647474626204,Upregulated
Feature0241,"(2E)-3-(4,5-Dihydroxy-2,3-dimethoxyphenyl)-2-propen-1-yl hydrogen sulfate",C11 H14 O8 S,306.04103,NA,NA,"(2E)-3-(4,5-Dihydroxy-2,3-dimethoxyphenyl)-2-propen-1-yl hydrogen sulfate",11,14,0,8,1,0,0,0,1.2727272727272727,0.7272727272727273,0.36363636363636376,49.93636363636363,5,-3,-2,0,-4,Tannin,34841.7042438758,39089.05297389603,1.1219041611825518,0.16594943878788843,0.5343966354434903,0.9006456949859296,Upregulated
Feature0240,L-Alanyl-L-glutamine,C8 H15 N3 O4,217.10623,Metabolic pathways;Biosynthesis of amino acids;Other,NA,L-Alanyl-L-glutamine,8,15,3,4,0,0,0,0,1.875,0.5,0.25,53.175,3,-1,-4,-0.6666666666666666,-4,Protein,253242.09655541833,268141.12025485234,1.0588331241215008,0.08247523335955372,0.7149475304703983,0.9006456949859296,Upregulated
Feature0239,Catechin,C15 H14 O6,290.07918,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of phenylpropanoids;Other,NA,Catechin,15,14,0,6,0,0,0,0,0.9333333333333332,0.4,-0.13333333333333375,64.10000000000001,9,3,0.3333333333333333,0.5,3,Lignin,907874.6683980707,852233.7296659807,0.938712973641761,-0.09124399643824016,0.692410679455669,0.9006456949859296,Downregulated
Feature0238,NA,C30 H50 O6 S,538.3329,NA,NA,Feature0238,30,50,0,6,1,0,0,0,1.6666666666666667,0.2,-1.2000000000000002,94.5,6,0,-0.04347826086956521,0.07692307692307693,-1,Lipid,949706.5428156109,1280527.0012696732,1.348339664453899,0.4311839761156536,0.7452209050349395,0.9006456949859296,Upregulated
Feature0237,MFCD00155202,C10 H12 O4,196.07358,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Other,Other,MFCD00155202-peak2,10,12,0,4,0,0,0,0,1.2,0.4,-0.4000000000000003,71.7,5,1,0.16666666666666666,0.375,1,Lignin,522915.65584272245,635800.2224691436,1.215875285746605,0.28199525685537763,0.8203152281167091,0.9138365081951613,Upregulated
Feature0236,pseudouridine,C9 H12 N2 O6,244.06949,Metabolic pathways;ABC transporters;Other,Other,pseudouridine,9,12,2,6,0,0,0,0,1.3333333333333333,0.6666666666666666,0.6666666666666665,41.3,5,-1,-3,0,-3,Tannin,319875.76746752235,561717.6668161947,1.7560494540219493,0.812333474752296,0.2519293027943798,0.8033925546539246,Upregulated
Feature0235,"(6E,8R,10Z)-8-Hydroxy-3-oxo-6,10-hexadecadienoic acid",C16 H26 O4,282.18315,Other,NA,"(6E,8R,10Z)-8-Hydroxy-3-oxo-6,10-hexadecadienoic acid",16,26,0,4,0,0,0,0,1.625,0.25,-1.125,92.3625,4,0,0,0.14285714285714285,0,Lipid,457260.50541390554,844530.4445910536,1.8469350284835928,0.885133116058743,0.4172913492594465,0.8803647474626204,Upregulated
Feature0234,"2,4,6-Trihydroxyacetophenone",C8 H8 O4,168.0422,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of cofactors;Degradation of aromatic compounds;Other,Superpathway of aromatic compound degradation via 2-oxopent-4-enoate;Superpathway of aromatic compound degradation via 3-oxoadipate;Other,"2,4,6-Trihydroxyacetophenone-peak2",8,8,0,4,0,0,0,0,1,0.5,0,60.3,5,1,0.25,0.5,1,Lignin,437654.02695870004,357194.84948454634,0.8161580323314462,-0.29307956721704814,0.21509858419747793,0.8033925546539246,Downregulated
Feature0233,NA,C12 H15 N3 O9 P2,407.02843,NA,NA,Feature0233,12,15,3,9,0,2,0,0,1.25,0.75,0.16666666666666652,55.55,8,-1,3,-0.6,-6,Tannin,947473.6505325333,698504.6974099684,0.7372286258487184,-0.4398160044285168,0.3420857552044465,0.8416786207188539,Downregulated
Feature0232,cis-trihomoaconitic acid,C9 H12 O6,216.06335,Metabolic pathways;Microbial metabolism in diverse environments;2-Oxocarboxylic acid metabolism;Other,NA,cis-trihomoaconitic acid-peak1,9,12,0,6,0,0,0,0,1.3333333333333333,0.6666666666666666,0,60.3,4,-2,-0.6666666666666666,0.16666666666666666,-2,Tannin,1705039.33666537,2689156.861601107,1.577181712921899,0.6573488879208838,0.135451949574595,0.8033925546539246,Upregulated
Feature0231,Pyrogallol,C6 H6 O3,126.03174,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Other,NA,Pyrogallol,6,6,0,3,0,0,0,0,1,0.5,0,60.3,4,1,0.3333333333333333,0.5555555555555556,1,Lignin,1465727.6175594206,1851416.28408882,1.2631380223097717,0.3370122901328759,0.6943229336966049,0.9006456949859296,Upregulated
Feature0230,NA,C27 H37 N O7,487.25721,NA,NA,Feature0230,27,37,1,7,0,0,0,0,1.3703703703703705,0.25925925925925924,-0.7407407407407405,81.4111111111111,10,3,0.10526315789473684,0.24444444444444444,2,Lignin,43922.83787504563,47272.568826826064,1.076263991896652,0.1060319934025589,0.7529558881045052,0.9006456949859296,Upregulated
Feature0229,NA,C10 H20 O9,284.11082,NA,NA,Feature0229,10,20,0,9,0,0,0,0,2,0.9,-0.20000000000000015,66,1,-8,-8,-0.6363636363636364,-8,Carbohydrate,278558.3582768857,464665.91874591366,1.6681097692428166,0.7382142278303087,0.22575215935115114,0.8033925546539246,Upregulated
Feature0228,5-Aminonicotinic acid,C6 H6 N2 O2,138.04298,Metabolic pathways;Other,NA,5-Aminonicotinic acid,6,6,2,2,0,0,0,0,1,0.3333333333333333,0.6666666666666665,41.3,5,3,0.5,0.6666666666666666,1,Lignin,374988.271873685,423735.92227652133,1.1299978000892172,0.1763199639648293,0.7797768318465107,0.9006456949859296,Upregulated
Feature0227,NA,C27 H37 N O6,471.26226,NA,NA,Feature0227,27,37,1,6,0,0,0,0,1.3703703703703705,0.2222222222222222,-0.8148148148148149,83.52222222222223,10,4,0.15,0.2608695652173913,3,Lignin,34395.279797341165,37490.173660045366,1.089980191495446,0.12430191675361399,0.6927502865216681,0.9006456949859296,Upregulated
Feature0226,2-[3-carboxylato-3-(methylammonio)propyl]-L-histidine dizwitterion,C11 H18 N4 O4,270.13292,NA,NA,2-[3-carboxylato-3-(methylammonio)propyl]-L-histidine dizwitterion,11,18,4,4,0,0,0,0,1.6363636363636365,0.3636363636363637,0.18181818181818168,55.11818181818182,5,1,-1,-0.2,-3,Protein,702505.6107092707,759149.733136217,1.0806315587568855,0.11187472014963275,0.7743235474318299,0.9006456949859296,Upregulated
Feature0225,UNII:74D1OHC38H,C19 H32 O4,324.23021,Metabolic pathways;Biosynthesis of secondary metabolites;Other,NA,UNII:74D1OHC38H,19,32,0,4,0,0,0,0,1.6842105263157894,0.21052631578947367,-1.2631578947368425,96.3,4,0,0,0.1176470588235294,0,Lipid,52369.510682567,104110.35255155759,1.9879955186637692,0.9913145047830746,0.2283317398839556,0.8033925546539246,Upregulated
Feature0224,val-phe,C14 H20 N2 O3,264.14747,Metabolic pathways;Other,NA,val-phe,14,20,2,3,0,0,0,0,1.4285714285714286,0.21428571428571427,-0.5714285714285712,76.58571428571427,6,3,0.1111111111111111,0.23809523809523808,1,Lignin,146872.87216073167,196244.60666594468,1.3361528495962318,0.4180850547738254,0.3055902987773359,0.8247223872174839,Upregulated
Feature0223,(-)-Shikimic acid,C7 H10 O5,174.05282,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of cofactors;Biosynthesis of plant secondary metabolites;Degradation of aromatic compounds;Biosynthesis of amino acids;Biosynthesis of phenylpropanoids;2-Oxocarboxylic acid metabolism;Biosynthesis of plant hormones;Other,Superpathway of branched chain amino acid biosynthesis;Superpathway of aromatic compound degradation via 2-oxopent-4-enoate;Superpathway of aromatic compound degradation via 3-oxoadipate;Superpathway of chorismate metabolism;Other,(-)-Shikimic acid-peak1,7,10,0,5,0,0,0,0,1.4285714285714286,0.7142857142857143,0,60.3,3,-2,-1,0.1111111111111111,-2,Tannin,718855.504742701,519385.8116982298,0.7225176802174352,-0.46889520367552784,0.47875712692556405,0.8893875064229122,Downregulated
Feature0222,NP-008177,C28 H41 N O5,471.29858,NA,NA,NP-008177,28,41,1,5,0,0,0,0,1.4642857142857142,0.17857142857142858,-1,88.8,9,4,0.13636363636363635,0.22448979591836735,3,Lignin,60541.1148559737,63948.94062021227,1.0562894451538551,0.07900521714894441,0.8019844189389297,0.90820752078514555,Upregulated
Feature0221,D-(-)-Mannitol,C6 H14 O6,182.07905,Metabolic pathways;ABC transporters;Galactose metabolism;Fructose and mannose metabolism;Phosphotransferase system (PTS);Other,Other,D-(-)-Mannitol,6,14,0,6,0,0,0,0,2.3333333333333335,1,-0.33333333333333304,69.79999999999998,0,-6,-Inf,-1,-6,Carbohydrate,3120962.3653022265,3711471.8999228436,1.1892075153438877,0.25000048567664224,0.3210051545257487,0.8247223872174839,Upregulated
Feature0220,2271703,C10 H17 N O5,231.11056,NA,NA,2271703,10,17,1,5,0,0,0,0,1.7,0.5,-0.4000000000000003,71.7,3,-2,-0.75,-0.07692307692307693,-3,Protein,736431.5955622654,888115.073422325,1.2059708990951825,0.2701950944373264,0.4295093600832567,0.8803647474626204,Upregulated
Feature0219,2-Hydroxybenzyl alcohol,C7 H8 O2,124.05246,Metabolic pathways;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Other,Superpathway of aromatic compound degradation via 2-oxopent-4-enoate;Other,2-Hydroxybenzyl alcohol,7,8,0,2,0,0,0,0,1.1428571428571428,0.2857142857142857,-0.5714285714285712,76.58571428571427,4,2,0.4,0.5,2,Lignin,2172694.921619365,107162.03301695679,0.049322172179187586,-4.341619851446508,0.21150862784311578,0.8033925546539246,Downregulated
Feature0218,2'-Deoxyinosine,C10 H12 N4 O4,252.08587,Metabolic pathways;ABC transporters;Other,Other,2'-Deoxyinosine,10,12,4,4,0,0,0,0,1.2,0.4,0.7999999999999998,37.5,7,3,-0.5,0.25,-1,Lignin,346971.023832898,1015375.0666161834,2.926397297963389,1.5491256481132165,0.03503663380352994,0.8033925546539246,Upregulated
Feature0217,S-inosyl-L-homocysteine,C14 H19 N5 O6 S,385.10554,Metabolic pathways;Biosynthesis of secondary metabolites;Other,NA,S-inosyl-L-homocysteine,14,19,5,6,1,0,0,0,1.3571428571428572,0.42857142857142855,0.7142857142857144,39.942857142857136,8,2,-2,-0.2,-4,Lignin,105928.33947001646,115082.24662845803,1.0864160356354178,0.11957667921015686,0.7051907061673075,0.9006456949859296,Upregulated
Feature0216,asp-leu,C10 H18 N2 O5,246.12157,Metabolic pathways;Other,NA,asp-leu-peak1,10,18,2,5,0,0,0,0,1.8,0.5,-0.20000000000000015,66,3,-2,-1.3333333333333333,-0.2727272727272727,-4,Protein,320625.4187615573,663563.041943052,2.0695896304981685,1.049344730653292,0.26121518196798044,0.8033925546539246,Upregulated
Feature0215,lys-leu,C12 H25 N3 O3,259.18964,NA,NA,lys-leu,12,25,3,3,0,0,0,0,2.0833333333333335,0.25,-0.833333333333333,84.04999999999998,2,-1,-0.6666666666666666,-0.3333333333333333,-4,Lipid,362000.53920173633,268333.979752811,0.7412529836130254,-0.4319620882337089,0.5207824257081762,0.9006456949859296,Downregulated
Feature0214,2-Aminooctanedioic acid,C8 H15 N O4,189.10013,NA,NA,2-Aminooctanedioic acid-peak2,8,15,1,4,0,0,0,0,1.875,0.5,-0.5,74.55,2,-2,-1,-0.2,-3,Protein,2041436.4644626733,1771433.5553649,0.8677387644445546,-0.20466731485079984,0.5735298334542982,0.9006456949859296,Downregulated
Feature0213,beta-D-Xylopyranosyl-(1->4)-beta-D-xylopyranosyl-(1->4)-beta-D-xylopyranosyl-(1->4)-beta-D-xylopyranose,C20 H34 O17,546.17964,ABC transporters,NA,beta-D-Xylopyranosyl-(1->4)-beta-D-xylopyranosyl-(1->4)-beta-D-xylopyranosyl-(1->4)-beta-D-xylopyranose,20,34,0,17,0,0,0,0,1.7,0.85,0,60.3,4,-13,-4.333333333333333,-0.391304347826087,-13,Carbohydrate,285172.566283118,314503.0156367607,1.102851581187945,0.14123864995782157,0.7214881420508912,0.9006456949859296,Upregulated
Feature0212,N-Acetylalanine,C5 H9 N O3,131.05829,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;ABC transporters;Biosynthesis of cofactors;Biosynthesis of plant secondary metabolites;Biosynthesis of amino acids;Other,Other,N-Acetylalanine,5,9,1,3,0,0,0,0,1.8,0.6,0,60.3,2,-1,-2,-0.2,-2,Amino Sugar,1188237.4512182034,1471310.8547198032,1.2382296595780478,0.30827892198835427,0.2891058228273202,0.8104441918601927,Upregulated
