FeatureID,Name,Formula,MW,KEGG Pathways,Metabolika Pathways,name4plot,C,H,N,O,S,P,F,Cl,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class,control_means,treatment_means,ratio,log2FC,pval,pval.adj,Comment
Feature0278,Phloroacetophenone,C8 H8 O4,168.04224,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of cofactors;Degradation of aromatic compounds;Other,Superpathway of aromatic compound degradation via 2-oxopent-4-enoate;Superpathway of aromatic compound degradation via 3-oxoadipate;Other,Phloroacetophenone,8,8,0,4,0,0,0,0,1,0.5,0,60.3,5,1,0.25,0.5,1,Lignin,1230788.697231211,769584.8702888957,0.6252778174029043,-0.6774307583363606,0.15610227316041436,0.999161322630535,Downregulated
Feature0277,Dodecyl sulfate,C12 H26 O4 S,266.15522,NA,NA,Dodecyl sulfate-peak1,12,26,0,4,1,0,0,0,2.1666666666666665,0.3333333333333333,-1.333333333333333,98.29999999999998,0,-4,-0.7142857142857143,-0.3333333333333333,-5,Protein,1263872.9658929268,1435086.22444709,1.1354671420107487,0.1832859581416517,0.5467385212776086,0.999161322630535,Upregulated
Feature0276,2-(Benzoyloxy)-3-hydroxysuccinic acid,C11 H10 O7,254.04268,NA,NA,2-(Benzoyloxy)-3-hydroxysuccinic acid,11,10,0,7,0,0,0,0,0.9090909090909092,0.6363636363636364,0.36363636363636376,49.93636363636363,7,0,0,0.4666666666666667,0,Lignin,416885.5591521443,313839.76506805845,0.752819948252324,-0.4096232377250012,0.570813839355516,0.999161322630535,Downregulated
Feature0275,trans-Aconitic acid,C6 H6 O6,174.01637,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of plant secondary metabolites;Biosynthesis of phenylpropanoids;2-Oxocarboxylic acid metabolism;Biosynthesis of plant hormones;Ascorbate and aldarate metabolism;Biosynthesis of terpenoids and steroids;Other,Superpathway of betalain biosynthesis;Other,trans-Aconitic acid,6,6,0,6,0,0,0,0,1,1,1,31.799999999999997,4,-2,-Inf,0.3333333333333333,-2,Tannin,1096563.5950932098,115421.76600488344,0.10525770372221083,-3.2480022681030216,0.4244393798409235,0.999161322630535,Downregulated
Feature0274,NA,C50 H80 O5 P2 S,854.52014,NA,NA,Feature0274,50,80,0,5,1,2,0,0,1.6,0.1,-1.5599999999999996,104.76,12,7,0.09523809523809525,0.14606741573033707,4,Lipid,605285.2628935985,201520.19154026388,0.33293424422211415,-1.5866908272070432,0.2884848979747509,0.999161322630535,Downregulated
Feature0273,leu-gln,C11 H21 N3 O4,259.15323,NA,NA,leu-gln-peak2,11,21,3,4,0,0,0,0,1.9090909090909092,0.3636363636363637,-0.3636363636363633,70.66363636363636,3,-1,-1,-0.3333333333333333,-4,Protein,325191.30884040083,351722.400183263,1.081586102154665,0.11314851893561799,0.8814587327851551,0.999161322630535,Upregulated
Feature0272,"N-acetyl-LL-2,6-diaminopimelic acid",C9 H16 N2 O5,232.10586,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Other,Other,"N-acetyl-LL-2,6-diaminopimelic acid",9,16,2,5,0,0,0,0,1.7777777777777777,0.5555555555555556,0,60.3,3,-2,-2,-0.3333333333333333,-4,Amino Sugar,574832.6852666116,761725.274121535,1.3251251949395348,0.40612866879730064,0.5138895661297478,0.999161322630535,Upregulated
Feature0271,NA,C11 H9 N S,187.04563,NA,NA,Feature0271,11,9,1,0,1,0,0,0,0.8181818181818182,0,-0.3636363636363633,70.66363636363636,8,8,0.6666666666666666,0.6666666666666666,6,Unsaturated HC,2557193.8757680636,3025370.5734399464,1.1830822066751838,0.2425503230792892,0.2516879046917315,0.999161322630535,Upregulated
Feature0270,leu-gln,C11 H21 N3 O4,259.15324,NA,NA,leu-gln-peak1,11,21,3,4,0,0,0,0,1.9090909090909092,0.3636363636363637,-0.3636363636363633,70.66363636363636,3,-1,-1,-0.3333333333333333,-4,Protein,817660.836268218,1061452.61096758,1.2981575781616508,0.37646551695340624,0.08734012623200554,0.999161322630535,Upregulated
Feature0269,Gly-Phe,C11 H14 N2 O3,222.10048,NA,NA,Gly-Phe,11,14,2,3,0,0,0,0,1.2727272727272727,0.2727272727272727,-0.18181818181818168,65.48181818181817,6,3,0.16666666666666666,0.3333333333333333,1,Lignin,713927.4168880653,674245.7802104783,0.9444178277246236,-0.08250281938693771,0.8869921419562434,0.999161322630535,Downregulated
Feature0268,3-formylsalicylic acid,C8 H6 O4,166.02653,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;ABC transporters;Degradation of aromatic compounds;Other,Superpathway of aromatic compound degradation via 2-oxopent-4-enoate;Superpathway of aromatic compound degradation via 3-oxoadipate,3-formylsalicylic acid,8,6,0,4,0,0,0,0,0.75,0.5,0.25,53.175,6,2,0.5,0.6666666666666666,2,Condensed HC,1142611.4144399571,1365391.6051718835,1.1949745888379038,0.2569799395890109,0.6272965375764712,0.999161322630535,Upregulated
Feature0267,NA,C9 H22 N O8 P,303.10844,NA,NA,Feature0267,9,22,1,8,0,1,0,0,2.4444444444444446,0.8888888888888888,-0.8888888888888893,85.63333333333334,0,-8,10,-2,-10,Carbohydrate,37388027.01121357,27855496.190531366,0.745037874883765,-0.424614326335294,0.4382289781821718,0.999161322630535,Downregulated
Feature0266,Gly-thr,C6 H12 N2 O4,176.0797,Other,NA,Gly-thr,6,12,2,4,0,0,0,0,2,0.6666666666666666,0.3333333333333335,50.8,2,-2,-Inf,-1,-4,Amino Sugar,579982.3698930154,785928.1011768461,1.3550896406072133,0.4383882905326031,0.5482674677290094,0.999161322630535,Upregulated
Feature0265,NA,C9 H24 N6 O P2,294.14866,NA,NA,Feature0265,9,24,6,1,0,2,0,0,2.6666666666666665,0.1111111111111111,-1.5555555555555554,104.63333333333333,2,1,-Inf,-13,-7,Other,1051939.5718544982,1928701.7913395565,1.8334720386451342,0.8745782644048556,0.2460747636490444,0.999161322630535,Upregulated
Feature0264,NA,C7 H17 N O10,275.08534,NA,NA,Feature0264,7,17,1,10,0,0,0,0,2.4285714285714284,1.4285714285714286,0.8571428571428572,35.87142857142857,0,-10,2.75,-6,-11,Carbohydrate,722368.2529761629,1660196.8288506044,2.2982693688580307,1.2005478990896876,0.3777354815587782,0.999161322630535,Upregulated
Feature0263,D-Glucosamine 6-phosphate,C6 H14 N O8 P,259.04576,Metabolic pathways;Biosynthesis of secondary metabolites;Galactose metabolism;Phosphotransferase system (PTS);Other,Chitin biosynthesis;Superpathway of mycolyl-arabinogalactan-peptidoglycan complex biosynthesis;Other,D-Glucosamine 6-phosphate,6,14,1,8,0,1,0,0,2.3333333333333335,1.3333333333333333,0,60.3,1,-7,2.25,-Inf,-9,Carbohydrate,690845.9157738787,1235704.7513987783,1.7886835880249132,0.8388982021688286,0.5408235939530431,0.999161322630535,Upregulated
Feature0262,Luteolin,C15 H10 O6,286.04782,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of phenylpropanoids;Other,Other,Luteolin,15,10,0,6,0,0,0,0,0.6666666666666666,0.4,0.1333333333333333,56.5,11,5,0.5555555555555556,0.6666666666666666,5,Condensed HC,30251.830529707033,636300.7183138608,21.033461683881214,4.394614403025407,0.3243066815705487,0.999161322630535,Upregulated
Feature0261,NA,C7 H7 N3 O4 P2,258.99119,NA,NA,Feature0261,7,7,3,4,0,2,0,0,1,0.5714285714285714,0,60.3,7,3,1,NA,-2,Lignin,467006.2493762217,159303.62009767766,0.34111667736879075,-1.5516628041134761,0.2870762163579191,0.999161322630535,Downregulated
Feature0260,Abietin,C16 H22 O8,342.13151,Biosynthesis of secondary metabolites;Other,NA,Abietin,16,22,0,8,0,0,0,0,1.375,0.5,-0.375,70.9875,6,-2,-0.25,0.16666666666666666,-2,Lignin,79760.60326848106,77083.74433755717,0.9664388329422064,-0.04924966943839799,0.8312377179455955,0.999161322630535,Downregulated
Feature0259,2-Aminomuconic acid,C6 H7 N O4,157.03757,Metabolic pathways;Other,Other,2-Aminomuconic acid,6,7,1,4,0,0,0,0,1.1666666666666667,0.6666666666666666,0.6666666666666665,41.3,4,0,-1,0.3333333333333333,-1,Tannin,897734.6886840783,1020397.3394716466,1.1366357481043428,0.18476999512956993,0.41589759378836444,0.999161322630535,Upregulated
Feature0258,3653579,C18 H24 O5,320.16251,NA,NA,3653579,18,24,0,5,0,0,0,0,1.3333333333333333,0.2777777777777778,-0.7777777777777777,82.46666666666667,7,2,0.15384615384615383,0.2903225806451613,2,Lignin,391061.7928536833,708081.0625102064,1.8106628554611486,0.8565179421826847,0.42217643276907696,0.999161322630535,Upregulated
Feature0257,"2-Hydroxy-3,4,5-trimethoxybenzoic acid",C10 H12 O6,228.06339,Metabolic pathways;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Other,Other,"2-Hydroxy-3,4,5-trimethoxybenzoic acid",10,12,0,6,0,0,0,0,1.2,0.6,0,60.3,5,-1,-0.25,0.2857142857142857,-1,Lignin,477923.2955118883,1081251.2695552264,2.2623949903867584,1.1778508307089495,0.41009611597847284,0.999161322630535,Upregulated
Feature0256,NA,C14 H22 O10,350.12144,NA,NA,Feature0256,14,22,0,10,0,0,0,0,1.5714285714285714,0.7142857142857143,-0.14285714285714324,64.37142857142858,4,-6,-1.5,-0.1111111111111111,-6,Carbohydrate,686370.7253930203,210572.34993653774,0.30679098356935697,-1.7046720114954144,0.24594770610320882,0.999161322630535,Downregulated
Feature0255,Troxipide,C15 H22 N2 O4,294.1581,NA,NA,Troxipide,15,22,2,4,0,0,0,0,1.4666666666666666,0.26666666666666666,-0.5333333333333332,75.5,6,2,0,0.18181818181818185,0,Lignin,674141.8284049353,1044807.1500928773,1.5498328483265325,0.6321126271807738,0.15927326258477592,0.999161322630535,Upregulated
Feature0254,4-hydroxy-4-(indol-3-ylmethyl)glutamic acid,C14 H16 N2 O5,292.10606,Metabolic pathways;Biosynthesis of secondary metabolites;Other,NA,4-hydroxy-4-(indol-3-ylmethyl)glutamic acid,14,16,2,5,0,0,0,0,1.1428571428571428,0.35714285714285715,0,60.3,8,3,0.14285714285714285,0.3684210526315789,1,Lignin,71322.40658451493,85565.51850064064,1.1997003830661273,0.2626741476365947,0.49851376167949135,0.999161322630535,Upregulated
Feature0253,NA,C11 H20 N4 O3,256.15361,NA,NA,Feature0253,11,20,4,3,0,0,0,0,1.818181818181818,0.2727272727272727,-0.18181818181818168,65.48181818181817,4,1,-0.75,-0.2727272727272727,-3,Lipid,95727.07956786294,92848.53448601087,0.9699296678134697,-0.04404795745923324,0.8956125169256027,0.999161322630535,Downregulated
Feature0252,MFCD00037215,C8 H14 N2 O5,218.09029,NA,NA,MFCD00037215,8,14,2,5,0,0,0,0,1.75,0.625,0.25,53.175,3,-2,-4,-0.42857142857142855,-4,Amino Sugar,670122.066296268,771616.8986233253,1.151457230602798,0.20346082507502777,0.7966172814506904,0.999161322630535,Upregulated
Feature0251,N-Acetyl-4-aminosalicylic acid,C9 H9 N O4,195.05319,Metabolic pathways;Microbial metabolism in diverse environments;Other,Superpathway of betalain biosynthesis,N-Acetyl-4-aminosalicylic acid,9,9,1,4,0,0,0,0,1,0.4444444444444444,0.22222222222222232,53.96666666666666,6,2,0.25,0.5,1,Lignin,2554895.0326877134,2517272.18303764,0.9852742092458904,-0.021402801521569113,0.9555378129597027,0.999161322630535,Downregulated
Feature0250,NA,C12 H19 N O8,305.11118,NA,NA,Feature0250,12,19,1,8,0,0,0,0,1.5833333333333333,0.6666666666666666,0,60.3,4,-4,-1.6666666666666667,-0.14285714285714285,-5,Amino Sugar,1239758.1654949854,1203837.5293771634,0.9710260943484245,-0.04241802923132901,0.9165626991666018,0.999161322630535,Downregulated
Feature0249,"10,16-Dihydroxyhexadecanoic acid",C16 H32 O4,288.23015,Other,NA,"10,16-Dihydroxyhexadecanoic acid",16,32,0,4,0,0,0,0,2,0.25,-1.5,103.05,1,-3,-0.25,-0.07142857142857142,-3,Lipid,38432.84192946243,35755.698735337966,0.9303423046612594,-0.10416646428431536,0.755971889265266,0.999161322630535,Downregulated
Feature0248,"1-(3-Methoxyphenyl)-2,3-butanedione",C11 H12 O3,192.07867,Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Other,NA,"1-(3-Methoxyphenyl)-2,3-butanedione",11,12,0,3,0,0,0,0,1.0909090909090908,0.2727272727272727,-0.5454545454545459,75.84545454545456,6,3,0.375,0.47368421052631576,3,Lignin,134212.02696673613,171316.877128727,1.2764644197735509,0.3521533245592485,0.45972046917702286,0.999161322630535,Upregulated
Feature0247,NA,C28 H41 N O6,487.29353,NA,NA,Feature0247,28,41,1,6,0,0,0,0,1.4642857142857142,0.21428571428571427,-0.9285714285714288,86.76428571428572,9,3,0.09523809523809525,0.20833333333333337,2,Lignin,33059.60310843883,37537.1484253925,1.1354385684022543,0.1832496528004935,0.5499188350751505,0.999161322630535,Upregulated
Feature0246,"9-Hydroxy-2-(2-hydroxy-2-propanyl)-2,3-dihydro-7H-furo[3,2-g]chromen-7-one",C14 H14 O5,262.08415,NA,NA,"9-Hydroxy-2-(2-hydroxy-2-propanyl)-2,3-dihydro-7H-furo[3,2-g]chromen-7-one",14,14,0,5,0,0,0,0,1,0.35714285714285715,-0.2857142857142856,68.44285714285714,8,3,0.3333333333333333,0.4782608695652174,3,Lignin,25849.67484964007,26621.319543359,1.0298512340370765,0.042435949624182304,0.8961512056758296,0.999161322630535,Upregulated
Feature0245,(2E)-3-[4-(Sulfooxy)phenyl]acrylic acid,C9 H8 O6 S,244.00421,NA,NA,(2E)-3-[4-(Sulfooxy)phenyl]acrylic acid-peak2,9,8,0,6,1,0,0,0,0.8888888888888888,0.6666666666666666,0.6666666666666665,41.3,6,0,-0.5,0.4,-1,Tannin,47408.050330572136,42192.67637425153,0.8899896975312365,-0.16813945926520582,0.637282394508391,0.999161322630535,Downregulated
Feature0244,"(1R,5R)-3,3,5-Trimethylcyclohexyl 5-oxo-L-prolinate",C14 H23 N O3,253.16783,NA,NA,"(1R,5R)-3,3,5-Trimethylcyclohexyl 5-oxo-L-prolinate",14,23,1,3,0,0,0,0,1.6428571428571428,0.21428571428571427,-1,88.8,4,1,0,0.13043478260869565,0,Lipid,38043.998972148765,33262.255611692635,0.8743101805896707,-0.1937828968438338,0.5848255250057961,0.999161322630535,Downregulated
Feature0243,NA,C7 H17 N8 O6 P,340.10075,Other,NA,Feature0243,7,17,8,6,0,1,0,0,2.4285714285714284,0.8571428571428571,2,3.299999999999997,4,-2,1.375,1.6,-11,Carbohydrate,497004.664450068,400178.3742439277,0.8051803189547971,-0.312616186032637,0.7854008451488558,0.999161322630535,Downregulated
Feature0242,NA,C4 H10 N6 P2,204.04415,NA,NA,Feature0242,4,10,6,0,0,2,0,0,2.5,0,-0.5,74.55,4,4,1,1,-4,Lipid,1389780.8443503527,1694184.50483405,1.2190299727623528,0.2857335984962754,0.4513764098048936,0.999161322630535,Upregulated
Feature0241,"(2E)-3-(4,5-Dihydroxy-2,3-dimethoxyphenyl)-2-propen-1-yl hydrogen sulfate",C11 H14 O8 S,306.04103,NA,NA,"(2E)-3-(4,5-Dihydroxy-2,3-dimethoxyphenyl)-2-propen-1-yl hydrogen sulfate",11,14,0,8,1,0,0,0,1.2727272727272727,0.7272727272727273,0.36363636363636376,49.93636363636363,5,-3,-2,0,-4,Tannin,34841.7042438758,35147.8465359892,1.0087866623851274,0.012621106395307231,0.9690687731443666,0.999161322630535,Upregulated
Feature0240,L-Alanyl-L-glutamine,C8 H15 N3 O4,217.10623,Metabolic pathways;Biosynthesis of amino acids;Other,NA,L-Alanyl-L-glutamine,8,15,3,4,0,0,0,0,1.875,0.5,0.25,53.175,3,-1,-4,-0.6666666666666666,-4,Protein,253242.09655541833,254245.96799422702,1.0039640780599406,0.005707650432197811,0.9747343000398718,0.999161322630535,Upregulated
Feature0239,Catechin,C15 H14 O6,290.07918,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of phenylpropanoids;Other,NA,Catechin,15,14,0,6,0,0,0,0,0.9333333333333332,0.4,-0.13333333333333375,64.10000000000001,9,3,0.3333333333333333,0.5,3,Lignin,907874.6683980707,1132730.571578701,1.2476728462722555,0.3192396930664856,0.5818556234065854,0.999161322630535,Upregulated
Feature0238,NA,C30 H50 O6 S,538.3329,NA,NA,Feature0238,30,50,0,6,1,0,0,0,1.6666666666666667,0.2,-1.2000000000000002,94.5,6,0,-0.04347826086956521,0.07692307692307693,-1,Lipid,949706.5428156109,1272690.998698911,1.3400886919508237,0.42232848665562106,0.7967789266625687,0.999161322630535,Upregulated
Feature0237,MFCD00155202,C10 H12 O4,196.07358,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Other,Other,MFCD00155202-peak2,10,12,0,4,0,0,0,0,1.2,0.4,-0.4000000000000003,71.7,5,1,0.16666666666666666,0.375,1,Lignin,522915.65584272245,534514.2020428966,1.022180529633373,0.03165001643813959,0.9821215216899571,0.999161322630535,Upregulated
Feature0236,pseudouridine,C9 H12 N2 O6,244.06949,Metabolic pathways;ABC transporters;Other,Other,pseudouridine,9,12,2,6,0,0,0,0,1.3333333333333333,0.6666666666666666,0.6666666666666665,41.3,5,-1,-3,0,-3,Tannin,319875.76746752235,523163.5025582007,1.6355208983166207,0.7097501939698362,0.3099049337012811,0.999161322630535,Upregulated
Feature0235,"(6E,8R,10Z)-8-Hydroxy-3-oxo-6,10-hexadecadienoic acid",C16 H26 O4,282.18315,Other,NA,"(6E,8R,10Z)-8-Hydroxy-3-oxo-6,10-hexadecadienoic acid",16,26,0,4,0,0,0,0,1.625,0.25,-1.125,92.3625,4,0,0,0.14285714285714285,0,Lipid,457260.50541390554,553699.8863131313,1.2109068676550805,0.276087909839024,0.8165580029100922,0.999161322630535,Upregulated
Feature0234,"2,4,6-Trihydroxyacetophenone",C8 H8 O4,168.0422,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of cofactors;Degradation of aromatic compounds;Other,Superpathway of aromatic compound degradation via 2-oxopent-4-enoate;Superpathway of aromatic compound degradation via 3-oxoadipate;Other,"2,4,6-Trihydroxyacetophenone-peak2",8,8,0,4,0,0,0,0,1,0.5,0,60.3,5,1,0.25,0.5,1,Lignin,437654.02695870004,323307.6028959207,0.738728728586405,-0.43688341085570853,0.1868301484663895,0.999161322630535,Downregulated
Feature0233,NA,C12 H15 N3 O9 P2,407.02843,NA,NA,Feature0233,12,15,3,9,0,2,0,0,1.25,0.75,0.16666666666666652,55.55,8,-1,3,-0.6,-6,Tannin,947473.6505325333,429390.3986560465,0.4531950819051327,-1.1417958898400875,0.08994343911677366,0.999161322630535,Downregulated
Feature0232,cis-trihomoaconitic acid,C9 H12 O6,216.06335,Metabolic pathways;Microbial metabolism in diverse environments;2-Oxocarboxylic acid metabolism;Other,NA,cis-trihomoaconitic acid-peak1,9,12,0,6,0,0,0,0,1.3333333333333333,0.6666666666666666,0,60.3,4,-2,-0.6666666666666666,0.16666666666666666,-2,Tannin,1705039.33666537,2179724.9504006966,1.2784015614934097,0.35434107554797567,0.23555774896072634,0.999161322630535,Upregulated
Feature0231,Pyrogallol,C6 H6 O3,126.03174,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Other,NA,Pyrogallol,6,6,0,3,0,0,0,0,1,0.5,0,60.3,4,1,0.3333333333333333,0.5555555555555556,1,Lignin,1465727.6175594206,1721365.5619995042,1.1744102665307936,0.23193648518777135,0.8236359771854487,0.999161322630535,Upregulated
Feature0230,NA,C27 H37 N O7,487.25721,NA,NA,Feature0230,27,37,1,7,0,0,0,0,1.3703703703703705,0.25925925925925924,-0.7407407407407405,81.4111111111111,10,3,0.10526315789473684,0.24444444444444444,2,Lignin,43922.83787504563,45195.16701826426,1.0289673710710185,0.041197234573588405,0.8957456046907327,0.999161322630535,Upregulated
Feature0229,NA,C10 H20 O9,284.11082,NA,NA,Feature0229,10,20,0,9,0,0,0,0,2,0.9,-0.20000000000000015,66,1,-8,-8,-0.6363636363636364,-8,Carbohydrate,278558.3582768857,286687.329963185,1.0291822932062915,0.04149854123290902,0.9467444825687178,0.999161322630535,Upregulated
Feature0228,5-Aminonicotinic acid,C6 H6 N2 O2,138.04298,Metabolic pathways;Other,NA,5-Aminonicotinic acid,6,6,2,2,0,0,0,0,1,0.3333333333333333,0.6666666666666665,41.3,5,3,0.5,0.6666666666666666,1,Lignin,374988.271873685,450867.176694655,1.2023500746885487,0.265857010429276,0.5897930283574253,0.999161322630535,Upregulated
Feature0227,NA,C27 H37 N O6,471.26226,NA,NA,Feature0227,27,37,1,6,0,0,0,0,1.3703703703703705,0.2222222222222222,-0.8148148148148149,83.52222222222223,10,4,0.15,0.2608695652173913,3,Lignin,34395.279797341165,35741.64992224753,1.0391440375783902,0.055395642593865896,0.8518046860770049,0.999161322630535,Upregulated
Feature0226,2-[3-carboxylato-3-(methylammonio)propyl]-L-histidine dizwitterion,C11 H18 N4 O4,270.13292,NA,NA,2-[3-carboxylato-3-(methylammonio)propyl]-L-histidine dizwitterion,11,18,4,4,0,0,0,0,1.6363636363636365,0.3636363636363637,0.18181818181818168,55.11818181818182,5,1,-1,-0.2,-3,Protein,702505.6107092707,668301.7973105257,0.9513116865156254,-0.07200999363544149,0.8502919713544164,0.999161322630535,Downregulated
Feature0225,UNII:74D1OHC38H,C19 H32 O4,324.23021,Metabolic pathways;Biosynthesis of secondary metabolites;Other,NA,UNII:74D1OHC38H,19,32,0,4,0,0,0,0,1.6842105263157894,0.21052631578947367,-1.2631578947368425,96.3,4,0,0,0.1176470588235294,0,Lipid,52369.510682567,142749.66804198065,2.725816342017108,1.4466883606071146,0.33097211546359967,0.999161322630535,Upregulated
Feature0224,val-phe,C14 H20 N2 O3,264.14747,Metabolic pathways;Other,NA,val-phe,14,20,2,3,0,0,0,0,1.4285714285714286,0.21428571428571427,-0.5714285714285712,76.58571428571427,6,3,0.1111111111111111,0.23809523809523808,1,Lignin,146872.87216073167,404630.0299518483,2.7549677758669944,1.462035444070926,0.29424356095469656,0.999161322630535,Upregulated
Feature0223,(-)-Shikimic acid,C7 H10 O5,174.05282,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of cofactors;Biosynthesis of plant secondary metabolites;Degradation of aromatic compounds;Biosynthesis of amino acids;Biosynthesis of phenylpropanoids;2-Oxocarboxylic acid metabolism;Biosynthesis of plant hormones;Other,Superpathway of branched chain amino acid biosynthesis;Superpathway of aromatic compound degradation via 2-oxopent-4-enoate;Superpathway of aromatic compound degradation via 3-oxoadipate;Superpathway of chorismate metabolism;Other,(-)-Shikimic acid-peak1,7,10,0,5,0,0,0,0,1.4285714285714286,0.7142857142857143,0,60.3,3,-2,-1,0.1111111111111111,-2,Tannin,718855.504742701,1027962.342009557,1.429998567483314,0.5160137017688717,0.301485598810697,0.999161322630535,Upregulated
Feature0222,NP-008177,C28 H41 N O5,471.29858,NA,NA,NP-008177,28,41,1,5,0,0,0,0,1.4642857142857142,0.17857142857142858,-1,88.8,9,4,0.13636363636363635,0.22448979591836735,3,Lignin,60541.1148559737,59763.3114335597,0.9871524760608658,-0.018655153602696223,0.9569106934877316,0.999161322630535,Downregulated
Feature0221,D-(-)-Mannitol,C6 H14 O6,182.07905,Metabolic pathways;ABC transporters;Galactose metabolism;Fructose and mannose metabolism;Phosphotransferase system (PTS);Other,Other,D-(-)-Mannitol,6,14,0,6,0,0,0,0,2.3333333333333335,1,-0.33333333333333304,69.79999999999998,0,-6,-Inf,-1,-6,Carbohydrate,3120962.3653022265,3000184.6565059633,0.9613011325804413,-0.05693966136215257,0.8527353055006328,0.999161322630535,Downregulated
Feature0220,2271703,C10 H17 N O5,231.11056,NA,NA,2271703,10,17,1,5,0,0,0,0,1.7,0.5,-0.4000000000000003,71.7,3,-2,-0.75,-0.07692307692307693,-3,Protein,736431.5955622654,701950.4113925553,0.9531780217232754,-0.0691824084833857,0.8424730287989199,0.999161322630535,Downregulated
Feature0219,2-Hydroxybenzyl alcohol,C7 H8 O2,124.05246,Metabolic pathways;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Other,Superpathway of aromatic compound degradation via 2-oxopent-4-enoate;Other,2-Hydroxybenzyl alcohol,7,8,0,2,0,0,0,0,1.1428571428571428,0.2857142857142857,-0.5714285714285712,76.58571428571427,4,2,0.4,0.5,2,Lignin,2172694.921619365,2215340.811228276,1.0196281075564564,0.028043049042963182,0.9830459044071178,0.999161322630535,Upregulated
Feature0218,2'-Deoxyinosine,C10 H12 N4 O4,252.08587,Metabolic pathways;ABC transporters;Other,Other,2'-Deoxyinosine,10,12,4,4,0,0,0,0,1.2,0.4,0.7999999999999998,37.5,7,3,-0.5,0.25,-1,Lignin,346971.023832898,322887.69121991604,0.9305897871616491,-0.10378274068720757,0.8583405785418635,0.999161322630535,Downregulated
Feature0217,S-inosyl-L-homocysteine,C14 H19 N5 O6 S,385.10554,Metabolic pathways;Biosynthesis of secondary metabolites;Other,NA,S-inosyl-L-homocysteine,14,19,5,6,1,0,0,0,1.3571428571428572,0.42857142857142855,0.7142857142857144,39.942857142857136,8,2,-2,-0.2,-4,Lignin,105928.33947001646,106833.44223870854,1.0085444817998706,0.012274715340933018,0.9746896083475229,0.999161322630535,Upregulated
Feature0216,asp-leu,C10 H18 N2 O5,246.12157,Metabolic pathways;Other,NA,asp-leu-peak1,10,18,2,5,0,0,0,0,1.8,0.5,-0.20000000000000015,66,3,-2,-1.3333333333333333,-0.2727272727272727,-4,Protein,320625.4187615573,495587.58247304434,1.5456902462296755,0.6282512345264198,0.46824475408956556,0.999161322630535,Upregulated
Feature0215,lys-leu,C12 H25 N3 O3,259.18964,NA,NA,lys-leu,12,25,3,3,0,0,0,0,2.0833333333333335,0.25,-0.833333333333333,84.04999999999998,2,-1,-0.6666666666666666,-0.3333333333333333,-4,Lipid,362000.53920173633,413575.47297968133,1.1424719805436623,0.1921587832033431,0.7577105396024624,0.999161322630535,Upregulated
Feature0214,2-Aminooctanedioic acid,C8 H15 N O4,189.10013,NA,NA,2-Aminooctanedioic acid-peak2,8,15,1,4,0,0,0,0,1.875,0.5,-0.5,74.55,2,-2,-1,-0.2,-3,Protein,2041436.4644626733,1406082.4639346134,0.6887711121123274,-0.5379034592464703,0.24453863022175323,0.999161322630535,Downregulated
Feature0213,beta-D-Xylopyranosyl-(1->4)-beta-D-xylopyranosyl-(1->4)-beta-D-xylopyranosyl-(1->4)-beta-D-xylopyranose,C20 H34 O17,546.17964,ABC transporters,NA,beta-D-Xylopyranosyl-(1->4)-beta-D-xylopyranosyl-(1->4)-beta-D-xylopyranosyl-(1->4)-beta-D-xylopyranose,20,34,0,17,0,0,0,0,1.7,0.85,0,60.3,4,-13,-4.333333333333333,-0.391304347826087,-13,Carbohydrate,285172.566283118,294464.2194539423,1.0325825632245411,0.046257141249987734,0.9148032559616597,0.999161322630535,Upregulated
Feature0212,N-Acetylalanine,C5 H9 N O3,131.05829,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;ABC transporters;Biosynthesis of cofactors;Biosynthesis of plant secondary metabolites;Biosynthesis of amino acids;Other,Other,N-Acetylalanine,5,9,1,3,0,0,0,0,1.8,0.6,0,60.3,2,-1,-2,-0.2,-2,Amino Sugar,1188237.4512182034,1752859.42713814,1.4751760478017886,0.5608871362607764,0.4021197846988356,0.999161322630535,Upregulated
